educ,wrkstat,income,year,alcmon,verep,analwt_c2,yearrecode,bngdrkmon,coutyp4,catag3,vestr,mrjmon,irsex,mrjflag,irsex2
4,1,4,2018,1,2,5824,2018,1,1,4,40013,0,1,1,0
3,1,1,2018,1,2,2181,2018,1,2,4,40013,0,1,0,0
3,4,1,2018,0,2,2314,2018,0,3,5,40013,1,1,1,0
1,4,2,2018,1,2,2436,2018,0,2,2,40013,1,1,1,0
2,3,2,2018,0,2,1591,2018,0,1,3,40013,0,2,0,1
3,1,2,2018,0,2,5534,2018,0,2,4,40013,0,2,1,1
2,4,1,2018,1,2,890,2018,1,3,5,40013,1,1,1,0
2,1,2,2018,1,2,1874,2018,1,2,5,40013,1,1,1,0
1,1,2,2018,1,2,14565,2018,1,1,3,40013,0,1,0,0
1,4,1,2018,0,2,1985,2018,0,2,4,40013,0,1,1,0
4,2,4,2018,1,2,3504,2018,1,2,4,40013,0,2,1,1
3,2,2,2018,0,2,24570,2018,0,2,5,40013,0,2,1,1
4,1,4,2018,0,2,2676,2018,0,1,3,40013,0,1,0,0
2,4,1,2018,0,2,6289,2018,0,1,4,40013,0,2,1,1
4,2,4,2018,1,2,3424,2018,0,1,4,40013,0,2,0,1
3,1,1,2018,0,2,2126,2018,0,2,5,40013,1,1,1,0
4,2,4,2018,1,2,3470,2018,1,2,2,40013,0,1,1,0
2,1,3,2018,0,2,4938,2018,0,3,4,40013,0,2,1,1
3,1,2,2018,0,2,4734,2018,0,2,4,40013,0,2,0,1
3,2,3,2018,1,2,843,2018,0,2,2,40013,1,2,1,1
2,1,2,2018,0,2,2056,2018,0,2,5,40013,0,1,1,0
3,1,4,2018,1,2,2351,2018,1,1,2,40013,0,2,1,1
4,1,4,2018,1,2,1605,2018,1,1,2,40013,0,2,0,1
1,4,3,2018,0,2,100,2018,0,2,4,40013,0,2,0,1
3,1,4,2018,0,2,7542,2018,0,2,5,40013,0,2,1,1
1,1,4,2018,1,2,3036,2018,0,1,4,40013,0,1,1,0
4,1,4,2018,1,2,528,2018,1,2,3,40013,0,2,1,1
3,1,2,2018,1,2,3262,2018,0,3,3,40013,1,1,1,0
3,1,2,2018,1,2,6476,2018,0,3,3,40013,0,1,1,0
4,1,3,2018,1,2,2863,2018,1,1,2,40013,0,1,1,0
3,1,2,2018,0,2,1997,2018,0,1,3,40013,0,2,0,1
2,4,1,2018,0,2,4402,2018,0,2,5,40013,0,1,1,0
4,1,4,2018,0,2,4727,2018,0,1,2,40013,0,1,0,0
4,4,4,2018,1,2,13872,2018,0,1,5,40013,0,2,0,1
4,1,4,2018,1,2,6395,2018,0,1,4,40013,0,2,1,1
3,4,2,2018,0,2,15763,2018,0,2,5,40013,0,2,0,1
3,1,3,2018,1,2,3716,2018,1,2,5,40013,0,1,1,0
2,4,2,2018,0,2,1423,2018,0,3,2,40013,0,2,1,1
3,1,4,2018,0,2,571,2018,0,2,3,40013,0,1,1,0
2,1,3,2018,1,2,317,2018,1,2,2,40013,1,1,1,0
2,4,1,2018,1,2,1322,2018,0,2,5,40013,0,1,1,0
2,1,1,2018,1,2,6512,2018,1,1,4,40013,1,2,1,1
1,1,4,2018,1,2,2715,2018,1,2,2,40013,1,1,1,0
4,1,4,2018,1,2,3317,2018,1,1,4,40013,0,2,1,1
3,4,3,2018,0,2,11213,2018,0,2,5,40013,0,2,0,1
4,1,4,2018,1,2,8521,2018,0,1,5,40013,0,1,0,0
4,4,4,2018,0,2,3766,2018,0,1,4,40013,0,2,0,1
3,1,4,2018,0,2,8968,2018,0,2,5,40013,0,2,1,1
4,1,4,2018,1,2,25252,2018,0,2,5,40013,0,2,0,1
4,2,3,2018,0,2,3129,2018,0,1,3,40013,0,2,0,1
4,4,3,2018,1,2,3885,2018,0,2,5,40013,0,2,1,1
1,1,4,2018,1,2,2697,2018,1,1,2,40013,0,1,0,0
4,4,2,2018,0,2,3987,2018,0,2,4,40013,0,2,0,1
3,1,2,2018,1,2,325,2018,0,2,2,40013,1,1,1,0
2,2,2,2018,1,2,5448,2018,0,2,2,40013,0,1,1,0
4,1,3,2018,0,2,6190,2018,0,1,3,40013,0,2,0,1
4,1,4,2018,1,2,5553,2018,0,1,4,40013,0,1,1,0
3,1,4,2018,0,2,1354,2018,0,2,5,40013,0,1,1,0
1,1,2,2018,1,2,388,2018,1,1,2,40013,1,2,1,1
3,2,1,2018,1,2,2065,2018,0,3,4,40013,1,2,1,1
1,1,1,2018,0,2,345,2018,0,2,2,40013,0,1,1,0
2,1,3,2018,1,2,8979,2018,0,2,4,40013,0,2,0,1
2,4,2,2018,1,2,434,2018,1,2,2,40013,0,1,0,0
1,4,2,2018,0,2,353,2018,0,1,2,40013,0,1,0,0
3,1,2,2018,0,2,4318,2018,0,2,4,40013,0,2,1,1
4,1,4,2018,1,2,11806,2018,1,1,4,40013,0,1,1,0
4,1,4,2018,1,2,4809,2018,1,2,4,40013,0,2,1,1
3,1,4,2018,1,2,937,2018,1,1,2,40013,0,1,0,0
3,4,4,2018,0,2,2221,2018,0,2,5,40013,0,2,0,1
3,1,4,2018,1,2,4847,2018,1,3,4,40013,0,1,0,0
3,1,2,2018,1,2,26615,2018,0,2,5,40013,0,2,0,1
4,1,4,2018,0,2,1791,2018,0,3,5,40013,0,2,1,1
4,1,4,2018,0,2,1019,2018,0,1,3,40013,0,2,1,1
3,4,2,2018,0,2,13079,2018,0,2,5,40013,0,1,0,0
2,1,4,2018,1,2,5425,2018,1,1,3,40013,0,1,1,0
2,1,4,2018,1,2,7835,2018,0,1,4,40013,0,1,1,0
2,4,2,2018,1,2,4633,2018,1,2,3,40013,0,2,0,1
2,1,4,2018,0,2,8817,2018,0,2,4,40013,0,2,1,1
4,1,3,2018,1,2,1305,2018,1,1,2,40013,1,1,1,0
2,1,2,2018,1,2,8756,2018,0,2,4,40013,1,1,1,0
3,1,1,2018,1,2,49,2018,1,2,2,40013,0,2,0,1
4,1,2,2018,0,2,4362,2018,0,2,3,40013,0,1,0,0
2,1,4,2018,1,2,13766,2018,1,2,5,40013,0,2,0,1
1,4,2,2018,0,2,4677,2018,0,2,4,40013,0,2,1,1
3,4,4,2018,1,2,13029,2018,0,1,5,40013,0,2,0,1
3,1,4,2018,1,2,6745,2018,1,1,3,40013,0,1,0,0
2,1,4,2018,0,2,1008,2018,0,2,4,40013,0,2,0,1
2,4,2,2018,0,2,439,2018,0,1,2,40013,0,2,0,1
2,1,1,2018,0,2,2523,2018,0,1,2,40013,0,2,0,1
2,4,1,2018,1,2,5159,2018,1,3,3,40013,0,2,1,1
2,4,2,2018,0,2,7633,2018,0,1,2,40013,0,1,0,0
4,1,2,2018,1,2,1761,2018,0,1,2,40013,0,2,0,1
2,3,3,2018,0,2,232,2018,0,2,2,40013,0,2,0,1
4,1,3,2018,1,2,3088,2018,0,1,4,40013,0,2,0,1
2,1,2,2018,0,2,10792,2018,0,1,4,40013,0,1,0,0
2,4,3,2018,0,2,16454,2018,0,1,5,40013,0,1,0,0
2,2,2,2018,0,2,4260,2018,0,3,2,40013,0,2,1,1
4,1,4,2018,1,2,2698,2018,0,1,3,40013,0,2,0,1
2,4,4,2018,0,2,1068,2018,0,2,4,40013,0,2,1,1
2,1,2,2018,0,2,1099,2018,0,2,4,40013,0,2,0,1
2,1,2,2018,0,2,859,2018,0,2,4,40013,0,2,1,1
1,1,1,2018,0,2,5449,2018,0,2,2,40013,0,1,1,0
1,2,2,2018,0,2,2276,2018,0,3,2,40013,0,2,0,1
3,4,2,2018,0,2,2706,2018,0,1,3,40013,0,2,1,1
3,1,2,2018,1,2,4619,2018,1,2,2,40013,0,1,1,0
4,1,4,2018,1,2,3628,2018,0,1,4,40013,0,1,0,0
4,1,3,2018,0,2,2789,2018,0,1,3,40013,0,1,0,0
4,2,4,2018,0,2,6920,2018,0,1,4,40013,0,2,0,1
4,4,2,2018,0,2,4627,2018,0,1,4,40013,1,2,1,1
3,2,3,2018,1,2,2358,2018,1,2,2,40013,0,1,1,0
3,1,3,2018,1,2,5033,2018,0,2,3,40013,0,1,1,0
3,1,4,2018,1,2,756,2018,0,1,3,40013,1,2,1,1
4,1,4,2018,1,2,4952,2018,1,1,3,40013,0,2,1,1
2,1,4,2018,1,2,357,2018,1,2,2,40013,1,2,1,1
2,1,2,2018,1,2,615,2018,1,1,4,40013,0,1,0,0
2,1,4,2018,0,2,9912,2018,0,2,4,40013,0,1,1,0
2,4,1,2018,1,2,1956,2018,0,1,3,40013,0,2,0,1
4,2,4,2018,1,2,9930,2018,0,1,5,40013,0,2,1,1
2,1,3,2018,0,2,6190,2018,0,2,3,40013,0,1,0,0
4,4,4,2018,0,2,3885,2018,0,2,5,40013,0,2,0,1
4,1,4,2018,1,2,4331,2018,0,1,4,40013,0,2,0,1
3,3,4,2018,1,2,7003,2018,1,2,3,40013,0,2,0,1
4,1,4,2018,1,2,7781,2018,0,2,5,40013,0,2,0,1
1,4,2,2018,0,2,5554,2018,0,2,5,40013,0,2,0,1
2,4,2,2018,0,2,24351,2018,0,1,5,40013,0,2,0,1
2,4,1,2018,1,2,2769,2018,1,2,2,40013,1,2,1,1
4,1,2,2018,1,2,2069,2018,0,3,2,40013,0,2,1,1
3,2,4,2018,0,2,4904,2018,0,1,2,40013,0,2,0,1
1,1,1,2018,1,2,3230,2018,0,2,2,40013,0,1,0,0
1,4,1,2018,0,2,14737,2018,0,3,5,40013,0,2,0,1
2,1,4,2018,0,2,5686,2018,0,3,4,40013,0,2,1,1
4,3,3,2018,0,2,3602,2018,0,2,4,40013,0,1,1,0
4,1,2,2018,1,2,1367,2018,0,3,5,40013,0,1,1,0
3,4,4,2018,1,2,6033,2018,1,1,5,40013,0,2,0,1
3,1,1,2018,0,2,1060,2018,0,3,3,40013,0,1,1,0
3,1,4,2018,1,2,4612,2018,1,1,4,40013,0,1,1,0
2,4,3,2018,0,2,12616,2018,0,1,5,40013,0,1,1,0
4,1,4,2018,1,2,4899,2018,0,2,4,40013,0,1,0,0
2,2,2,2018,0,2,1575,2018,0,1,3,40013,0,1,0,0
2,3,4,2018,1,2,3545,2018,1,2,2,40013,0,1,0,0
3,1,4,2018,0,2,3847,2018,0,2,4,40013,0,2,0,1
3,2,4,2018,1,2,4226,2018,1,1,2,40013,0,1,1,0
3,1,2,2018,0,2,4952,2018,0,1,3,40013,0,1,1,0
4,1,4,2018,1,2,872,2018,1,1,3,40013,0,1,1,0
3,4,3,2018,0,2,367,2018,0,2,2,40013,0,2,0,1
4,1,4,2018,1,2,3243,2018,1,2,4,40013,0,1,1,0
2,1,4,2018,0,2,4046,2018,0,1,2,40013,0,2,1,1
2,4,2,2018,0,2,10052,2018,0,1,4,40013,0,1,1,0
2,1,4,2018,0,2,346,2018,0,2,2,40013,0,1,0,0
3,1,4,2018,1,2,2095,2018,1,2,4,40013,0,2,1,1
3,4,4,2018,1,2,1053,2018,1,1,3,40013,0,2,1,1
2,2,2,2018,1,2,5486,2018,1,2,2,40013,1,2,1,1
3,1,3,2018,1,2,4105,2018,0,1,4,40013,0,2,1,1
3,2,4,2018,0,2,2742,2018,0,2,2,40013,0,1,0,0
1,1,2,2018,0,2,3385,2018,0,2,4,40013,0,1,0,0
4,1,4,2018,1,2,4875,2018,0,1,4,40013,0,2,0,1
2,4,2,2018,1,2,2291,2018,1,1,5,40013,0,1,1,0
1,1,4,2018,0,2,802,2018,0,2,2,40013,0,1,0,0
3,4,4,2018,0,2,889,2018,0,2,4,40013,0,2,0,1
2,4,2,2018,1,2,4974,2018,0,2,5,40013,0,2,0,1
4,1,2,2018,1,2,2750,2018,0,1,2,40013,0,2,1,1
2,2,3,2018,1,2,307,2018,0,3,2,40013,0,2,1,1
3,1,4,2018,1,2,2223,2018,0,2,4,40013,0,1,1,0
2,4,2,2018,0,2,296,2018,0,1,2,40013,1,1,1,0
2,1,4,2018,0,2,7419,2018,0,1,4,40013,0,1,1,0
2,4,2,2018,1,2,5752,2018,1,2,2,40013,0,2,1,1
4,2,4,2018,1,2,9885,2018,0,1,5,40013,0,2,0,1
4,2,3,2018,0,2,13553,2018,0,2,5,40013,0,2,1,1
4,1,4,2018,0,2,15705,2018,0,1,4,40013,0,1,1,0
3,1,4,2018,1,2,17893,2018,0,1,5,40013,0,2,0,1
4,1,2,2018,1,2,3388,2018,1,1,3,40013,0,1,1,0
3,1,4,2018,0,2,22475,2018,0,2,5,40013,0,1,0,0
2,1,2,2018,0,2,3662,2018,0,2,4,40013,0,1,0,0
4,4,4,2018,0,2,273,2018,0,1,2,40013,0,2,0,1
3,4,1,2018,0,2,12908,2018,0,2,5,40013,0,1,0,0
3,3,2,2018,1,2,4376,2018,1,1,3,40013,1,1,1,0
1,4,1,2018,0,2,2710,2018,0,1,4,40013,0,1,0,0
2,3,1,2018,0,2,608,2018,0,1,2,40013,0,1,0,0
2,1,3,2018,1,2,3525,2018,1,1,5,40013,1,1,1,0
4,4,1,2018,0,2,3403,2018,0,2,3,40013,0,2,0,1
4,1,4,2018,1,2,5388,2018,0,1,4,40013,0,1,1,0
2,1,4,2018,1,2,2251,2018,1,2,4,40013,0,1,1,0
1,4,4,2018,1,2,4298,2018,0,1,2,40013,0,2,1,1
2,3,1,2018,0,2,9148,2018,0,1,4,40013,1,1,1,0
3,4,2,2018,1,2,273,2018,1,2,2,40013,1,2,1,1
4,1,4,2018,1,2,5841,2018,1,2,4,40013,1,1,1,0
4,1,3,2018,0,2,6652,2018,0,2,3,40013,0,1,0,0
3,2,3,2018,1,2,5070,2018,1,2,3,40013,0,2,1,1
2,4,3,2018,0,2,2472,2018,0,2,5,40013,0,1,0,0
3,1,4,2018,1,2,3425,2018,1,1,4,40013,0,1,1,0
3,2,3,2018,1,2,2062,2018,0,1,3,40013,0,1,1,0
3,2,1,2018,0,2,3979,2018,0,1,2,40013,1,2,1,1
4,1,1,2018,1,2,2221,2018,1,1,2,40013,0,2,0,1
3,3,2,2018,1,2,9653,2018,1,1,4,40013,0,2,0,1
3,2,2,2018,0,2,440,2018,0,2,2,40013,0,2,0,1
3,1,2,2018,1,2,1754,2018,1,1,2,40013,0,1,0,0
1,1,2,2018,1,2,13817,2018,1,3,5,40013,1,1,1,0
4,2,4,2018,1,2,20478,2018,0,3,5,40013,0,2,0,1
4,1,4,2018,1,2,4365,2018,1,3,4,40013,0,2,0,1
2,1,2,2018,1,2,403,2018,1,2,2,40013,1,1,1,0
4,4,4,2018,1,2,8474,2018,0,1,5,40013,0,2,0,1
3,1,4,2018,1,2,1250,2018,0,2,3,40013,0,2,1,1
3,1,3,2018,0,2,3965,2018,0,3,4,40013,0,2,0,1
4,1,2,2018,1,2,3428,2018,0,1,2,40013,1,2,1,1
2,1,4,2018,1,2,369,2018,1,2,2,40013,1,1,1,0
3,1,4,2018,1,2,1149,2018,0,2,4,40013,0,1,0,0
4,1,4,2018,1,2,5106,2018,0,2,5,40013,0,2,0,1
3,1,4,2018,1,2,5079,2018,0,3,4,40013,0,2,1,1
3,1,2,2018,1,2,6548,2018,1,1,3,40013,0,2,1,1
2,1,2,2018,1,2,255,2018,1,2,2,40013,1,2,1,1
2,4,4,2018,0,2,5090,2018,0,1,2,40013,0,1,0,0
3,1,3,2018,1,2,1160,2018,0,2,3,40013,0,2,1,1
3,1,4,2018,0,2,1140,2018,0,2,3,40013,0,2,0,1
4,2,4,2018,0,2,5013,2018,0,2,3,40013,0,2,0,1
2,2,4,2018,1,2,5654,2018,0,1,4,40013,0,1,1,0
3,3,1,2018,0,2,6318,2018,0,3,3,40013,1,1,1,0
3,4,1,2018,1,2,2645,2018,0,3,5,40013,1,1,1,0
4,1,4,2018,1,2,1246,2018,0,2,5,40013,0,1,1,0
2,4,1,2018,0,2,1298,2018,0,2,2,40013,0,2,1,1
4,1,4,2018,1,2,1812,2018,0,2,5,40013,1,2,1,1
3,1,3,2018,1,2,966,2018,0,1,4,40013,0,1,0,0
1,1,2,2018,1,2,1664,2018,1,1,3,40013,0,1,0,0
3,4,2,2018,0,2,3111,2018,0,2,4,40013,0,2,0,1
2,1,2,2018,1,2,2848,2018,1,2,2,40013,0,1,1,0
3,1,2,2018,1,2,6377,2018,0,3,4,40013,0,1,1,0
3,4,4,2019,1,2,2657,2019,0,2,5,40013,0,2,1,1
4,1,2,2019,1,2,458,2019,0,2,3,40013,0,2,1,1
3,2,3,2019,1,2,3506,2019,1,2,4,40013,0,2,0,1
4,4,4,2019,1,2,18871,2019,0,1,5,40013,0,2,0,1
3,1,4,2019,1,2,5759,2019,0,2,4,40013,0,1,0,0
1,1,4,2019,0,2,4264,2019,0,2,3,40013,0,1,0,0
4,4,4,2019,1,2,23240,2019,0,1,5,40013,1,1,1,0
3,2,4,2019,1,2,6919,2019,0,1,4,40013,0,2,1,1
1,1,2,2019,1,2,7055,2019,1,1,4,40013,0,1,0,0
2,1,3,2019,1,2,17474,2019,0,2,5,40013,0,1,1,0
1,1,3,2019,1,2,23408,2019,1,1,4,40013,0,1,0,0
3,2,4,2019,0,2,320,2019,0,1,2,40013,0,2,1,1
4,4,4,2019,1,2,891,2019,0,2,3,40013,0,1,1,0
2,4,4,2019,1,2,2374,2019,0,1,2,40013,0,2,0,1
3,1,3,2019,0,2,9178,2019,0,3,3,40013,0,2,1,1
4,4,4,2019,1,2,874,2019,1,1,4,40013,0,1,0,0
3,1,3,2019,0,2,376,2019,0,1,4,40013,0,2,1,1
3,1,2,2019,1,2,12482,2019,1,1,4,40013,0,1,1,0
3,1,2,2019,0,2,1302,2019,0,2,2,40013,0,1,0,0
3,1,2,2019,1,2,355,2019,0,1,3,40013,0,1,0,0
2,2,2,2019,0,2,13493,2019,0,2,5,40013,0,1,0,0
3,1,2,2019,1,2,3980,2019,1,2,5,40013,0,1,1,0
1,3,4,2019,0,2,181,2019,0,2,2,40013,0,2,0,1
3,1,2,2019,0,2,5828,2019,0,2,2,40013,0,2,1,1
4,1,4,2019,1,2,1058,2019,1,1,4,40013,0,1,1,0
3,2,3,2019,1,2,11746,2019,0,2,5,40013,0,2,1,1
4,1,4,2019,1,2,1892,2019,0,1,4,40013,0,1,1,0
1,4,2,2019,1,2,820,2019,1,3,2,40013,0,1,1,0
3,2,2,2019,0,2,2522,2019,0,2,2,40013,0,2,0,1
3,4,1,2019,1,2,2535,2019,0,1,2,40013,0,1,0,0
4,1,4,2019,1,2,1077,2019,0,1,3,40013,0,1,0,0
2,1,2,2019,1,2,909,2019,0,2,3,40013,1,2,1,1
4,1,4,2019,1,2,2879,2019,0,3,2,40013,0,2,1,1
3,2,1,2019,1,2,349,2019,1,2,2,40013,1,1,1,0
3,2,2,2019,1,2,2013,2019,0,2,2,40013,1,1,1,0
4,2,2,2019,0,2,3221,2019,0,2,3,40013,0,2,0,1
4,1,4,2019,0,2,1133,2019,0,2,5,40013,0,2,1,1
4,1,4,2019,1,2,2810,2019,1,3,2,40013,0,2,1,1
3,1,3,2019,1,2,427,2019,1,2,2,40013,0,2,1,1
2,1,2,2019,1,2,419,2019,0,2,2,40013,1,2,1,1
4,1,3,2019,1,2,472,2019,0,1,2,40013,0,2,0,1
4,1,4,2019,1,2,1121,2019,1,1,4,40013,0,1,1,0
4,1,3,2019,0,2,20503,2019,0,1,5,40013,0,2,0,1
1,4,2,2019,0,2,129,2019,0,1,3,40013,0,2,0,1
2,1,1,2019,1,2,570,2019,1,2,3,40013,1,1,1,0
4,1,2,2019,1,2,4269,2019,1,1,3,40013,0,2,0,1
2,3,3,2019,0,2,6494,2019,0,2,2,40013,0,1,0,0
3,1,3,2019,1,2,13809,2019,1,3,5,40013,0,2,1,1
3,2,4,2019,1,2,545,2019,0,2,3,40013,0,2,1,1
3,1,2,2019,0,2,4533,2019,0,3,2,40013,0,2,0,1
1,1,2,2019,1,2,2157,2019,0,2,2,40013,1,1,1,0
3,1,3,2019,0,2,427,2019,0,2,2,40013,0,1,0,0
3,4,2,2019,0,2,2161,2019,0,1,2,40013,0,1,0,0
3,4,4,2019,1,2,701,2019,1,2,4,40013,0,1,1,0
4,1,1,2019,1,2,3035,2019,0,2,2,40013,0,2,0,1
3,4,4,2019,0,2,570,2019,0,1,4,40013,0,2,0,1
3,2,4,2019,1,2,478,2019,1,2,2,40013,0,2,1,1
3,2,2,2019,1,2,611,2019,1,2,2,40013,0,2,0,1
3,1,3,2019,0,2,5463,2019,0,1,3,40013,0,2,0,1
2,1,4,2019,1,2,1870,2019,1,2,4,40013,0,2,0,1
4,1,4,2019,1,2,776,2019,0,2,3,40013,0,2,0,1
4,2,3,2019,0,2,9190,2019,0,1,4,40013,0,1,1,0
1,1,4,2019,1,2,2012,2019,1,1,4,40013,0,1,1,0
3,1,4,2019,1,2,4996,2019,0,1,2,40013,0,1,0,0
1,2,3,2019,1,2,2441,2019,1,2,2,40013,0,2,0,1
2,4,1,2019,1,2,10416,2019,1,1,5,40013,0,2,1,1
2,4,4,2019,0,2,405,2019,0,2,2,40013,1,1,1,0
2,1,4,2019,1,2,4775,2019,1,2,2,40013,0,2,0,1
2,2,4,2019,0,2,177,2019,0,1,2,40013,0,2,0,1
4,1,4,2019,1,2,23391,2019,0,1,5,40013,0,1,1,0
3,1,4,2019,1,2,15333,2019,1,3,4,40013,0,2,1,1
2,4,2,2019,0,2,9195,2019,0,3,5,40013,0,2,0,1
3,4,4,2019,0,2,1314,2019,0,3,2,40013,0,2,0,1
3,1,4,2019,0,2,634,2019,0,2,3,40013,0,1,0,0
3,2,2,2019,0,2,327,2019,0,2,2,40013,1,2,1,1
2,1,2,2019,1,2,2681,2019,0,3,2,40013,0,1,1,0
2,4,1,2019,0,2,4759,2019,0,2,4,40013,1,2,1,1
2,1,2,2019,0,2,3619,2019,0,1,2,40013,0,1,0,0
3,1,2,2019,1,2,3532,2019,1,1,3,40013,1,1,1,0
2,1,4,2019,0,2,621,2019,0,2,4,40013,0,1,0,0
4,4,4,2019,0,2,5493,2019,0,2,5,40013,0,2,0,1
4,1,4,2019,0,2,5703,2019,0,1,4,40013,0,1,0,0
4,2,4,2019,1,2,6763,2019,0,1,3,40013,0,1,1,0
1,1,2,2019,1,2,252,2019,1,2,2,40013,0,1,1,0
2,1,2,2019,0,2,234,2019,0,1,2,40013,0,1,1,0
3,1,4,2019,1,2,3616,2019,1,3,2,40013,0,1,1,0
2,1,3,2019,1,2,3255,2019,1,1,3,40013,0,2,1,1
3,2,4,2019,0,2,4970,2019,0,2,4,40013,0,2,1,1
4,1,2,2019,0,2,10181,2019,0,3,3,40013,0,1,0,0
3,1,2,2019,0,2,700,2019,0,1,4,40013,0,1,0,0
2,4,2,2019,0,2,20163,2019,0,2,5,40013,0,1,0,0
4,1,4,2019,1,2,13225,2019,1,1,3,40013,0,1,1,0
4,2,3,2019,0,2,9275,2019,0,1,3,40013,0,2,1,1
3,2,2,2019,1,2,2830,2019,1,1,2,40013,1,2,1,1
2,2,3,2019,1,2,17781,2019,1,2,5,40013,0,2,0,1
1,3,4,2019,1,2,3996,2019,1,1,2,40013,0,1,1,0
2,1,2,2019,1,2,7880,2019,1,2,4,40013,0,1,0,0
2,1,3,2019,1,2,425,2019,0,2,2,40013,0,1,0,0
4,1,4,2019,1,2,14387,2019,0,1,5,40013,0,1,0,0
4,1,3,2019,0,2,759,2019,0,3,2,40013,0,1,0,0
4,1,1,2019,1,2,3834,2019,0,1,3,40013,0,2,0,1
4,1,4,2019,1,2,2904,2019,1,1,2,40013,1,2,1,1
4,2,4,2019,0,2,1559,2019,0,2,4,40013,0,2,0,1
4,2,4,2019,1,2,11088,2019,0,1,5,40013,0,2,1,1
3,2,3,2019,1,2,2017,2019,1,2,2,40013,0,2,1,1
4,1,3,2019,1,2,987,2019,0,1,4,40013,0,2,1,1
2,1,1,2019,0,2,6152,2019,0,1,3,40013,0,1,1,0
2,1,4,2019,1,2,1964,2019,1,1,5,40013,1,2,1,1
3,1,2,2019,1,2,4561,2019,0,2,4,40013,0,1,0,0
2,4,2,2019,0,2,3351,2019,0,2,5,40013,0,1,0,0
2,4,2,2019,0,2,6768,2019,0,3,4,40013,0,2,0,1
2,1,2,2019,1,2,787,2019,0,2,4,40013,1,2,1,1
1,4,2,2019,0,2,159,2019,0,1,3,40013,0,1,0,0
3,1,2,2019,1,2,722,2019,1,2,3,40013,0,1,0,0
3,1,2,2019,0,2,3316,2019,0,2,3,40013,0,1,0,0
1,1,2,2019,0,2,1332,2019,0,1,4,40013,0,2,0,1
3,1,2,2019,0,2,1296,2019,0,2,2,40013,0,1,0,0
2,2,3,2019,0,2,11526,2019,0,2,5,40013,0,1,0,0
4,1,4,2019,0,2,31246,2019,0,1,5,40013,0,2,0,1
2,1,1,2019,0,2,978,2019,0,2,4,40013,0,2,0,1
3,1,4,2019,0,2,710,2019,0,1,3,40013,0,2,1,1
4,1,4,2019,1,2,13393,2019,0,2,5,40013,0,1,1,0
1,4,1,2019,0,2,921,2019,0,1,5,40013,0,2,0,1
1,3,4,2019,0,2,1702,2019,0,1,2,40013,0,1,0,0
4,4,4,2019,1,2,715,2019,1,2,4,40013,0,2,0,1
2,1,1,2019,0,2,159,2019,0,1,2,40013,0,1,1,0
2,2,2,2019,0,2,223,2019,0,2,2,40013,0,2,0,1
3,1,2,2019,1,2,3473,2019,1,1,3,40013,0,2,1,1
3,1,3,2019,0,2,4828,2019,0,3,4,40013,0,2,1,1
3,1,2,2019,0,2,1018,2019,0,2,3,40013,0,2,0,1
4,4,4,2019,0,2,496,2019,0,2,2,40013,0,2,0,1
3,4,2,2019,1,2,498,2019,1,2,2,40013,0,2,0,1
3,1,3,2019,1,2,6975,2019,1,2,3,40013,0,1,0,0
3,2,2,2019,1,2,3014,2019,0,2,5,40013,0,2,1,1
2,1,4,2019,1,2,2921,2019,1,1,3,40013,0,1,1,0
4,4,4,2019,1,2,19376,2019,0,3,5,40013,0,2,0,1
4,1,4,2019,1,2,365,2019,0,1,2,40013,0,1,1,0
1,1,4,2019,0,2,5179,2019,0,2,3,40013,0,2,0,1
4,1,4,2019,1,2,5543,2019,0,1,3,40013,0,2,1,1
2,3,4,2019,0,2,2300,2019,0,1,2,40013,0,1,0,0
2,4,4,2019,0,2,2817,2019,0,2,2,40013,0,1,1,0
4,4,3,2019,1,2,195,2019,0,1,2,40013,0,2,0,1
2,4,3,2019,0,2,15244,2019,0,3,5,40013,0,2,0,1
4,4,1,2019,1,2,8176,2019,1,1,4,40013,0,1,1,0
3,2,4,2019,1,2,224,2019,1,1,2,40013,1,1,1,0
2,4,2,2019,0,2,1401,2019,0,2,2,40013,0,1,0,0
3,1,4,2019,0,2,6175,2019,0,2,4,40013,0,2,1,1
1,1,2,2019,1,2,11937,2019,0,1,3,40013,0,2,0,1
3,1,4,2019,1,2,1332,2019,1,2,4,40013,0,2,1,1
3,1,4,2019,0,2,845,2019,0,1,2,40013,0,1,1,0
2,1,4,2019,0,2,8572,2019,0,2,4,40013,0,1,0,0
2,3,2,2019,1,2,1335,2019,1,1,4,40013,1,1,1,0
1,4,1,2019,0,2,389,2019,0,2,2,40013,0,1,1,0
3,4,3,2019,0,2,14990,2019,0,2,5,40013,0,1,0,0
2,1,1,2019,1,2,1681,2019,0,1,4,40013,0,2,1,1
2,1,3,2019,1,2,22143,2019,1,2,5,40013,0,2,1,1
2,1,4,2019,1,2,11446,2019,0,2,4,40013,0,2,1,1
3,1,4,2019,1,2,8536,2019,1,1,3,40013,1,1,1,0
3,4,2,2019,1,2,969,2019,1,2,3,40013,1,2,1,1
4,1,3,2019,1,2,4755,2019,1,2,2,40013,0,1,0,0
4,1,4,2019,0,2,576,2019,0,1,4,40013,0,1,0,0
3,2,2,2019,1,2,21572,2019,1,3,5,40013,0,1,1,0
4,1,3,2019,0,2,5355,2019,0,2,3,40013,0,1,0,0
1,3,1,2019,0,2,158,2019,0,1,3,40013,0,2,0,1
