Y,GENDER,ST011Q06,ST011Q07,ST013Q01,ST034Q01,MISCED,HISCED,BELONG,HOMEPOS,ESCS,treat
587.449,1,1,2,3,3,6,6,-0.5064,0.4519,1.0154,1
543.545,1,1,2,3,2,6,6,-0.9731,0.7845,0.9103,1
493.148,1,1,1,5,4,5,5,2.5915,1.5034,1.22,1
502.878,1,1,1,3,4,6,6,2.5915,1.8684,1.8665,1
645.194,1,1,1,6,2,5,6,-0.9414,1.1425,1.6411,1
542.154,1,1,1,4,3,4,6,0.1313,1.5867,1.701,1
598.159,1,1,1,5,2,6,6,-0.0744,1.5873,1.6599,1
507.78,1,2,2,2,4,6,6,1.1245,0.0852,0.488,1
583.437,1,1,1,4,3,6,6,-0.3381,3.6209,2.5519,1
668.234,1,1,1,2,2,4,4,-1.7349,-0.2862,-0.1547,1
629.49,1,1,1,3,4,5,5,0.1985,1.0326,0.9643,1
629.621,1,1,1,5,4,6,6,2.5915,1.112,1.258,1
583.214,1,1,1,3,4,6,6,2.5915,0.8146,1.4379,1
534.076,1,1,2,5,4,5,5,0.6642,1.0293,0.4465,1
600.402,2,1,1,6,4,6,6,2.5915,1.4311,1.3546,1
478.816,2,1,1,6,1,6,6,-0.8995,1.5844,1.5555,1
532.659,2,1,2,2,4,6,6,0.6642,-0.3507,-0.1681,1
576.477,2,1,2,4,2,6,6,-1.1982,1.5898,1.5575,1
524.221,2,1,1,4,4,5,6,2.5915,1.5632,1.4031,1
456.055,2,1,2,3,3,6,6,-0.3381,0.9316,1.0883,1
568.38,2,1,1,4,4,5,5,0.6642,1.6358,1.1653,1
695.576,2,1,1,6,4,6,6,2.5915,3.379,2.0704,1
596.229,2,1,2,5,4,6,6,0.3549,1.2174,1.524,1
575.415,2,1,1,5,2,5,6,-0.983,2.3734,1.8248,1
572.603,2,1,1,4,3,4,4,-0.3381,1.511,0.5058,1
590.572,2,1,1,3,1,6,6,-3.1297,0.8312,1.2787,1
535.367,2,1,1,5,3,6,6,-0.3381,2.3734,1.4736,1
651.647,2,1,1,5,3,6,6,-0.082,0.7266,1.323,1
472.502,2,1,1,3,3,6,6,-0.1144,0.7373,1.2029,1
655.119,2,1,1,5,2,6,6,-0.983,1.3578,1.6789,1
516.381,2,1,1,6,4,6,6,0.6642,2.8793,2.0108,1
513.568,2,1,1,4,3,6,6,-0.3381,1.1257,1.263,1
515.089,2,1,1,5,4,6,6,0.3998,1.8021,1.6149,1
620.575,2,1,1,3,2,4,5,-0.9414,-0.0424,0.5279,1
648.307,2,1,2,5,3,6,6,-0.3381,0.942,1.3608,1
583.841,2,1,1,5,4,6,6,0.9357,0.6574,1.0702,1
594.1,2,1,2,4,2,6,6,-0.5917,0.6912,0.7107,1
686.522,2,1,2,3,1,6,6,-1.5625,0.8471,1.2846,1
525.696,2,1,2,5,4,6,6,2.5915,1.3047,1.4304,1
525.111,2,1,2,4,4,6,6,2.5915,0.7099,1.3375,1
528.281,2,1,1,3,3,6,6,-0.3381,2.3706,1.6998,1
521.755,2,1,1,3,1,6,6,-2.032,1.8264,1.3345,1
412.532,2,1,2,2,3,6,6,-0.3381,0.8447,1.201,1
474.217,2,1,1,2,3,6,6,-0.082,1.3698,1.4767,1
480.156,2,1,2,3,4,5,6,0.3602,-0.0947,-0.0947,1
652.174,2,1,1,4,4,6,6,0.6642,-0.6016,0.5249,1
597.376,2,1,2,5,4,6,6,2.5915,0.5739,1.3288,1
629.517,2,1,2,4,4,6,6,0.0901,-0.3955,0.394,1
617.987,2,1,2,3,4,4,6,2.5915,0.9823,1.4169,1
616.934,2,1,1,3,4,6,6,0.4597,-0.628,0.8251,1
647.758,2,1,1,4,4,6,6,1.5611,0.7079,1.1094,1
614.209,1,1,1,3,4,6,6,-0.6061,0.8461,0.7893,1
655.222,1,1,2,2,4,6,6,0.2283,-0.5756,0.5138,1
568.517,1,1,1,4,4,6,6,1.5611,1.3887,1.2563,1
576.909,1,1,1,3,4,6,6,-0.2015,-0.0953,0.9382,1
490.501,1,1,1,4,4,5,5,0.3142,0.0408,0.5585,1
673.7,1,1,2,3,4,6,6,1.0269,-0.0126,1.0513,1
748.755,1,1,2,3,3,6,6,0.6897,0.5349,1.1285,1
577.571,1,1,2,2,4,4,4,1.5043,-0.6497,-1.0528,1
609.566,1,1,1,6,3,6,6,-0.6239,2.1921,2.0268,1
549.881,1,1,2,4,3,4,4,-0.3381,0.9749,-0.3731,1
592.396,1,1,1,5,4,6,6,0.7701,0.9059,1.0582,1
566.045,2,1,1,3,3,6,6,0.7555,1.6447,1.3504,1
491.505,2,1,1.016267538,4,2,5,5,-1.3887,-0.0117,0.4359,1
674.424,2,1,1,5,4,6,6,0.6642,2.7059,2.133,1
618.818,2,1,1,5,3,6,6,-0.4725,0.7456,0.9993,1
570.348,2,1,1,6,4,6,6,1.0269,1.5391,1.1256,1
660.782,2,1,2,4,4,6,6,0.1643,0.9769,0.671,1
644.925,2,1,1,3,4,6,6,0.1985,0.2918,1.0598,1
677.907,2,1,1,5,4,6,6,1.0269,2.1602,1.9325,1
616.438,2,1,1,5,4,6,6,1.0269,0.4294,0.9038,1
593.297,2,1,2,2,4,5,6,1.5611,-0.2174,0.976,1
660.354,2,1,2,3,4,6,6,0.2669,-1.0363,0.2825,1
637.577,2,1,1,6,4,5,6,1.0269,0.5824,1.2906,1
541.278,2,1,1,3,4,5,5,1.5611,-0.1379,0.2242,1
578.551,2,1,1,4,4,6,6,1.5043,0.7032,0.8804,1
574.658,2,1,2,2,3,4,4,-0.5435,-0.4438,-0.7499,1
565.786,2,1,1,3,4,6,6,0.6642,0.3743,0.9455,1
538.043,2,1,1,4,2,6,6,-0.7768,3.0698,2.3081,1
648.7,2,1,1,6,4,6,6,0.88,2.0782,1.8403,1
634.805,2,1,1,6,3,6,6,-0.8021,0.1824,1.2883,1
522.641,2,1,1,2,3,4,5,-0.4725,1.2672,1.1332,1
651.6,2,1,2,3,3,5,5,-0.3381,1.3698,1.0262,1
525.762,2,1,2,3,4,4,6,2.5915,1.0116,0.9524,1
528.297,2,1,2,3,4,6,6,-0.0944,1.5334,0.7516,1
545.813,2,1,2,4,2,4,5,-0.9389,0.0913,0.6804,1
551.373,2,1,1,5,3,4,6,0.4801,1.1849,1.0119,1
510.76,2,1,1,3,4,6,6,0.3171,0.6354,1.2481,1
630.484,2,1,1,5,3,6,6,0.2947,1.6645,1.7916,1
614.565,2,1,1,5,4,6,6,0.5423,3.0249,2.0849,1
499.977,2,1,1,4,2,6,6,-0.983,2.2095,1.6406,1
627.321,2,1,1,5,4,6,6,0.6642,2.0936,1.846,1
578.561,2,1,1,4,3,5,6,0.1674,0.7585,1.252,1
565.093,2,1,1,4,1,2,6,-3.1297,1.5421,1.4987,1
543.528,2,1,1,6,4,6,6,-0.3411,1.6609,1.2737,1
447.615,2,1,1,4,1,5,6,-0.559,2.6869,2.0434,1
415.811,2,1,2,3,3,6,6,-0.082,0.9835,1.4174,1
647.569,2,1,1,6,3,6,6,-0.3381,1.699,1.453,1
608.16,2,1,1,2,2,6,6,-0.1114,1.5636,1.5479,1
511.514,2,1,1,5,3,5,5,-0.3381,2.7523,0.4185,1
497.174,2,1,2,5,4,6,6,2.5915,0.7885,1.1391,1
350.95,2,1,2,2,3,5,5,-0.3381,1.0406,0.7193,1
527.602,1,1,1,5,4,5,6,-0.4137,1.4185,1.1846,1
698.403,1,1,1,5,3,5,5,0.2947,1.4689,1.0833,1
493.344,1,1,1,3,3,4,5,-0.3381,1.5533,0.6924,1
479.71,1,1,1,5,3,5,6,-0.3381,1.4183,0.9572,1
406.633,1,1,1,4,4,6,6,0.6051,2.5474,1.8268,1
624.745,1,1,1,5,3,6,6,-0.1985,1.1885,1.3687,1
525.076,1,1,1,4,4,4,5,0.6642,1.8119,0.5068,1
496.91,1,1,2,4,4,6,6,0.6642,1.4224,1.5993,1
479.406,1,1,1,5,2,5,6,-0.983,0.6466,0.1559,1
657.096,1,1,1,3,3,6,6,0.0248,1.0577,1.362,1
514.004,1,1,1,4,3,6,6,-0.6239,1.7057,1.4555,1
540.555,1,1,1,6,3,6,6,-0.3381,1.0294,1.2069,1
507.674,1,1,1,4,2,6,6,-0.9638,0.9527,0.0836,1
492.89,1,1,2,4,2,4,4,-0.9599,1.4958,0.6655,1
570.318,2,1,2,1,4,6,6,-0.2015,0.6878,1.474,1
597.837,2,1,1,5,3,6,6,-0.5919,1.3329,1.4424,1
694.993,2,1,1,3,4,6,6,0.4597,-0.0553,0.4364,1
573.178,2,1,1,5,2,5,5,-1.3487,1.4204,0.177,1
628.767,2,1,1,3,3,6,6,0.0248,1.1745,1.2603,1
624.507,2,1,1,5,3,6,6,-0.1613,1.8836,1.6655,1
612.593,2,2,1,5,4,6,6,1.0269,0.0115,1.0808,1
497.198,2,1,2,2,4,5,6,1.5147,-0.8845,0.6069,1
614.362,2,1,1,5,2,6,6,-1.1407,-0.7355,0.765,1
605.291,2,1,1,3.439923589,1,6,6,-3.1297,-0.598,0.754,1
594.516,2,1,2,4,2,5,5,-1.4993,-0.3881,-0.0537,1
688.668,2,1,1,5,4,6,6,1.0269,1.7718,1.3351,1
548.427,1,1,1,4,4,6,6,0.1985,1.051,1.3595,1
595.063,1,1,1,4,3,5,6,-0.4725,0.0738,1.083,1
639.641,1,1,2,4,2,5,6,-0.983,0.1606,1.0323,1
566.857,1,1,1,3,4,5,6,0.5423,-0.6312,0.514,1
529.589,1,1,1,6,3,6,6,-0.8444,0.6242,0.7894,1
619.883,1,1,1,4,2,6,6,-1.2498,0.9872,1.2534,1
706.415,1,1,1,6,3,6,6,-0.6525,0.8279,1.4635,1
700.304,1,1,2,4,3,6,6,0.4638,1.0379,1.52,1
669.05,1,1,1,4,4,6,6,1.5043,-0.3601,0.9029,1
584.585,1,1,1,4,4,6,6,0.4597,1.3769,1.438,1
659.256,1,1,1,4,3,6,6,-0.1144,-0.0111,1.0518,1
603.662,1,1,1,5,4,6,6,1.0269,-0.0682,1.0102,1
437.031,1,1,1,5,4,6,6,1.0269,0.6149,1.1579,1
646.562,1,1,1,4,4,6,6,0.9357,1.5029,1.7322,1
662.406,1,1,2,5,4,6,6,-0.0621,0.1107,1.014,1
491.077,1,1,1,3,4,6,6,-0.2137,1.398,1.3217,1
665.87,1,1,1,4,4,6,6,-0.0621,0.8646,1.1257,1
602.087,1,1,1,5,3,6,6,0.7333,2.1613,1.7469,1
666.033,1,1,1,4,3,6,6,-0.2588,0.0461,0.9902,1
500.226,1,1,2,1,4,5,6,1.5043,-0.463,0.5187,1
578.4,2,1,2,2,3,6,6,-1.6241,-0.3995,0.5992,1
586.116,2,1,2,4,4,1,4,0.3171,0.7129,-0.3454,1
536.799,2,1,2,3,4,6,6,-0.0499,0.7265,1.0956,1
664.286,2,1,1,3,4,1,6,0.045,1.0312,1.8642,1
423.948,1,1,2,1,3,6,6,-0.8307,-0.0754,0.5631,1
398.576,1,1,2,2,3,6,6,0.1823,0.4145,1.0843,1
655.001,2,1,1,4,3,5,5,0.2947,0.7081,-0.0022,1
639.763,2,1,1,3,4,6,6,0.3549,-1.0329,-0.1295,1
592.011,1,1,1,3,4,4,4,0.6443,1.1255,-0.2926,1
523.822,1,1,2,2,3,6,6,-0.7577,-0.8583,0.4925,1
523.432,1,1,1,4,3,4,4,-0.3381,2.7686,0.404,1
504.636,1,1,2,3,3,6,6,-0.3381,0.9909,1.0275,1
498.915,1,1,1,5,1,4,4,-0.6968,1.9028,0.8357,1
484.414,1,1,2,4,3,5,5,-0.3381,-0.1742,-0.3677,1
544.135,1,1,1,4,3,4,4,-0.8587,1.2722,0.666,1
482.112,1,1,1,6,3,6,6,0.2947,1.6989,1.453,1
568.265,1,1,2,3,3,4,4,-0.3381,0.426,0.0037,1
350.995,1,1,1,4,3,6,6,-0.866,0.5762,1.061,1
516.028,1,1,2.419108937,2,3,6,6,-0.3381,1.4899,0.6529,1
495.04,1,1,2,5,3,4,4,0.2947,1.6889,0.1785,1
496.346,1,1,2,3,4,6,6,1.0269,-0.5855,0.5928,1
564.661,1,1,1,5,3,6,6,-0.3381,1.1749,1.2397,1
563.05,1,1,1,4,3,6,6,-0.9105,0.0429,0.927,1
516.559,2,1,1,5,4,6,6,-0.3676,1.4885,1.4583,1
580.344,2,1,2,3,2,4,4,-0.7244,0.1124,0.3017,1
490.452,2,1,2,3,2,6,6,-0.7244,0.1877,0.5257,1
656.121,2,1,1,6,2,2,6,-1.0137,1.5722,1.7174,1
441.648,2,1,2,5,4,6,6,1.5611,1.6107,1.2139,1
525.101,2,0.717393787,1.430791165,5,9,4,4,-0.8367,1.6287,-0.5916,1
488.802,2,1,2,5,3,2,2,-0.5609,-0.0032,-1.0363,1
470.682,2,1,1,4,2,5,6,-0.983,1.8249,1.6439,1
485.322,2,1,2,3,3,2,2,-0.082,-0.4475,-1.3442,1
401.591,2,1,2,3,3,5,5,-0.7577,0.7356,0.4625,1
560.013,2,1,2,5,3,6,6,0.514,0.8741,1.2738,1
387.712,2,1,2,2.802614885,9,6,6,4.352167063,0.3519,1.1353,1
543.019,2,1,1,3,1,4,5,-2.1603,0.5698,0.8975,1
591.356,2,1,2,3,2,6,6,-0.7768,1.0104,1.4479,1
553.235,1,1,1,4,3,6,6,-0.7577,1.0235,1.3907,1
739.477,1,1,1,6,3,6,6,0.3346,1.588,1.7842,1
623.941,1,1,2,4,2,6,6,-1.3121,0.7384,1.4719,1
656.184,1,1,1,1,2,4,4,-0.983,1.1251,0.6739,1
676.329,1,1,1,5,3,6,6,0.2947,2.3818,1.9519,1
605.002,1,1,1,5,4,4,6,2.5915,1.5467,1.0251,1
565.514,1,1,1,5,3,5,5,-0.3381,0.2677,0.5386,1
624.533,1,1,2,3,2,4,6,-0.8883,0.4389,0.618,1
714.06,1,1,2,6,3,1,4,-0.4725,1.0239,-0.0452,1
493.706,1,2,2,5,1,5.874897759,6,-2.410703709,-1.0982,-0.0073,1
480.414,1,1,1.361342546,3,2,6,6,-0.6981,0.4494,0.0846,1
623.497,1,1,2,5,4,6,6,2.5915,1.1956,1.4746,1
460.816,1,1,1,3,3,4,4,-0.7817,1.4011,0.61,1
663.995,1,1,1,5,3,5,6,-0.1985,2.2223,1.6867,1
563.128,1,1,2,4,3,6,6,-0.3381,1.0411,1.5971,1
643.298,2,1,1,3,3,6,6,0.0248,0.892,0.7845,1
532.517,2,1,1,1,4,6,6,2.5915,0.264,1.3183,1
697.602,2,1,1,4,3,6,6,-0.4725,1.5453,1.4585,1
504.832,2,1,2,4,3,4,4,-0.1491,-0.3691,-0.9776,1
626.859,2,1,1,3,1,6,6,-1.2625,1.8324,1.502,1
591.134,2,1,1,5,3,6,6,-0.3381,2.4911,1.6615,1
694.411,2,1,1,5,1,6,6,-2.1603,0.7376,1.4923,1
650.559,2,1,1,4,3,6,6,-0.3381,1.5756,1.6556,1
675.98,2,1,1,4,3,6,6,-0.4838,0.9921,1.0899,1
595.596,2,1,1,4,3,6,6,0.2947,1.2746,1.2764,1
464.7,2,1.337204451,2.336684531,1,2,6,6,0.698962895,-2.5474,-0.1013,1
608.466,2,1,2,3,3,6,6,-0.1862,0.4624,1.3705,1
619.785,2,1,1,6,4,6,6,2.5915,1.9354,1.8912,1
539.218,2,1,1,3,2,6,6,-0.5917,1.0402,1.7277,1
641.477,2,1,1,3,4,6,6,2.5915,1.9703,1.9247,1
638.219,2,1,1,3,3,6,6,-0.7346,-0.0333,0.8577,1
663.408,2,1.062154294,1.317348864,3.579102487,0.812955549,2.4803657,4.719507481,-1.600603962,-0.049860297,-0.061315242,1
606.017,2,1,1,6,3,5,5,-0.3381,1.7216,1.3622,1
688.883,2,1,1,5,3,6,6,0.2552,1.6916,1.8016,1
629.291,2,1,1,6,4,6,6,0.6642,1.2663,1.48,1
667.788,2,1,1,5,4,4,6,0.6642,1.6577,1.0866,1
645.474,2,1,1,5,2,6,6,-0.978,0.7694,1.3387,1
458.016,1,1,1,6,4,6,6,0.6642,1.1021,1.4816,1
493.258,1,1,1,6,2,2,6,-0.9265,1.3662,1.372,1
480.24,1,1,2,5,1,6,6,-1.2792,-0.1821,0.9683,1
513.22,1,1,1,4,2,6,6,-0.7989,1.1338,1.5553,1
465.368,1,1,1.07461427,3,3,6,6,0.0248,0.3775,1.2153,1
507.077,1,1,2,6,4,4,6,-0.2486,1.7233,1.3122,1
477.973,1,1,2,6,3,6,6,-1.0966,-0.2411,0.8433,1
474.694,1,1,2,5,3,6,6,-0.5064,-0.1484,0.8361,1
493.355,1,1,1,5,3,6,6,0.1313,1.2992,1.616,1
664.903,1,1,1,4,3,6,6,0.1802,1.6284,1.613,1
478.987,1,1,2,3,2,6,6,-1.5735,0.064,0.9555,1
546.637,1,1,2,5,3,6,6,-0.1613,1.1036,0.8752,1
664.688,1,1,1,6,3,6,6,-0.082,1.363,1.4742,1
510.577,1,1,1,6,2,5,5,-1.0536,0.4961,0.7671,1
636.913,1,1,1,6,3,6,6,-0.5064,-0.5348,0.9834,1
531.859,1,1,2,5,4,6,6,1.5043,1.0343,1.3327,1
613.118,2,1,1,5,2,6,6,-0.4584,2.4182,1.6967,1
550.793,2,1,1,4,4,4,6,0.3171,0.1788,0.5224,1
493.688,2,1,1,3,4,6,6,2.5915,1.4981,1.1519,1
642.909,2,1,1,6,4,6,6,0.1985,1.6548,1.6847,1
554.57,2,1,1.763873559,4,3,6,6,-0.4395,0.4425,1.1359,1
554.669,2,1,2,4,3,6,6,-0.3381,1.122,1.4683,1
538.956,2,1,2,2,4,6,6,0.9357,0.4158,1.1261,1
643.374,2,1,1,4,1,6,6,-3.1297,-0.3201,0.6077,1
554.669,2,1,1,6,3,6,6,0.2947,1.2137,1.5846,1
487.916,2,1,2,4,3,6,6,-1.236,-0.6164,0.7467,1
516.938,2,1,1,4,4,6,6,-0.0621,0.3922,0.9521,1
616.715,2,1,1,6,2,6,6,-1.3321,1.1456,1.4976,1
540.28,2,1,1,4,3,6,6,-0.3381,1.8763,1.7661,1
477.302,2,1,2,5,3,6,6,-0.2687,0.879,1.2963,1
618.467,2,1,1,6,2,6,6,-1.4115,0.9501,1.5291,1
474.445,1,1,1,4,3,6,6,0.1434,2.4131,1.8601,1
688.005,1,1,2,4,4,6,6,0.6642,0.8686,1.3751,1
516.255,1,1,2,3,3,4,6,0.2067,0.8191,0.5304,1
456.665,1,1,2,4,4,6,6,0.0545,-0.1059,1.141,1
536.413,1,1,2,2,4,5,5,0.3171,-0.3635,0.1826,1
474.193,1,1,1,3,1,6,6,-2.4078,2.894,1.6442,1
700.555,1,1,1,5,3,6,6,-0.4725,1.0155,1.3878,1
420.848,1,1,2,4,4,6,6,1.5611,0.6912,1.1033,1
575.129,1,1,1,5,3,6,6,-0.082,2.2811,1.8942,1
541.302,1,1,1,4,3,6,6,-0.2659,1.3712,1.5185,1
529.712,1,1,1,4,3,6,6,-0.6239,-0.2461,0.9035,1
602.932,1,1,1,3,2,6,6,-0.8427,0.1283,0.8551,1
626.62,1,1,1,6,3,6,6,0.0575,1.2722,1.5441,1
678.644,1,1,1,6,3,6,6,0.2947,0.7406,1.1215,1
572.876,1,1,2,4,3,6,6,-0.4725,0.3579,1.3114,1
495.413,1,1,1,3,4,5,6,-0.234,0.3208,1.0498,1
605.172,1,1,2,3,4,5,5,0.6642,-0.1395,0.5542,1
565.594,1,1,2,3,3,6,6,-0.082,1.0157,1.5532,1
717.513,2,1,1,6,2,6,6,-0.7244,1.4932,1.4807,1
512.285,2,1,2,3,4,6,6,0.8589,-0.127,0.9886,1
492.529,2,1,2,3,3,5,5,-0.3381,0.9111,0.6717,1
441.516,2,1,2,3,3,6,6,-0.4725,0.2292,1.0575,1
634.752,2,1,2,3,4,5,6,0.8862,0.7008,1.1068,1
627.425,2,1,2,5,3,6,6,-0.3381,0.7853,1.0966,1
624.849,2,1,2,3,3,5,5,0.0248,0.7048,0.2859,1
682.07,2,1,1,5,4,4,6,0.2669,0.4676,1.2278,1
505.343,2,1,2,3,4,2,2,0.9357,-0.6328,-1.1278,1
519.576,2,1.121191257,1.903300008,3.255796048,4.079207164,3.811864361,3.977136171,1.653740967,-0.167349265,-0.524520881,1
419.517,2,2,2,1,2,2,2,-0.4348,-2.9335,-1.6049,1
322.962,1,2,2,2,2,4,4,-1.0161,-1.733,-1.3683,1
434.85,1,1,2,3,4,2,6,0.2906,0.0764,0.6359,1
361.225,1,1,2,1,4,2,2,0.9646,-1.7738,-1.6043,1
587.373,1,1,2,6,3,4,4,0.2947,0.682,0.3871,1
502.319,2,1,1,6,3,4,4,1.0676,1.7537,0.533,1
529.766,1,1,1,6,4,4,4,1.5043,1.1039,0.1289,1
524.977,2,1,2,2,4,6,6,2.5915,1.3914,1.2573,1
650.663,2,1,2,3,4,5,5,0.9357,0.0493,0.7889,1
567.366,1,1,2,1,4,5,5,0.6642,-1.1372,-0.1567,1
525.697,1,1,1,3,3,6,6,0.2947,1.0633,1.364,1
617.686,1,1,1,4,4,6,6,0.7701,0.3328,0.4963,1
429.623,1,1,1,5,4,6,6,1.0594,1.7427,1.6757,1
470.883,1,1,1,3,4,6,6,0.2906,0.4444,0.1034,1
502.822,1,1,1,5,4,6,6,0.9357,-0.4795,0.4251,1
318.282,2,1,1,4,3,6,6,-0.917,-1.0282,0.3681,1
522.222,2,1,1,3,4,6,6,0.3602,0.4533,0.9126,1
326.259,2,1,2,1,1,6,6,-3.1297,0.4963,1.011,1
449.711,2,1,2,3,4,5,5,0.6642,0.6094,0.2509,1
552.107,2,1,2,3,4,4,5,-0.2712,0.1588,0.3952,1
540.453,2,1,2,3,3,4,5,0.7333,0.2892,0.3398,1
591.061,2,1,2,4,4,6,6,0.9357,0.2103,0.8852,1
561.896,2,1,2,3,4,5,5,-0.0621,0.3718,0.7421,1
588.897,2,1,1,4,3,6,6,-0.4725,0.8513,1.2448,1
527.346,1,1,2,2,3,4,5,-0.866,-0.3496,0.1671,1
535.395,1,1,1,6,4,6,6,2.5915,0.9171,1.4756,1
442.053,1,1,2,2,4,5,5,2.5915,0.0355,0.7838,1
575.126,1,1,1,4,3,5,5,-0.4725,-0.3889,-0.4466,1
377.173,1,1,1,5,2,4,5,-0.7911,1.6023,0.3265,1
623.443,1,1,2,2,4,4,5,0.3171,0.2823,0.4011,1
398.216,1,1,2,3,4,5,5,0.6642,0.5725,0.5886,1
641.803,1,1,1,5,3,6,6,-0.3381,0.2042,1.131,1
501.504,1,1,2,3,3,6,6,-0.66,-0.0348,0.3269,1
576.62,1,1,1,3,4,5,6,0.1985,-0.2616,0.6498,1
537.976,1,1,1,6,2,6,6,-1.5735,1.3931,1.5679,1
545.892,1,1,2,4,4,5,6,0.6642,-0.0732,1.029,1
689.396,1,1,2,3,4,4,5,0.412,-0.6694,0.0702,1
647.616,1,1,2,2,3,1,1,0.0248,-0.2977,-1.8202,1
544.281,1,1,2,2,4,5,6,2.5915,-0.4643,0.8026,1
509.542,1,1,1,2,4,6,6,-0.2387,-0.3146,0.5064,1
575.908,1,1,1,3,3,6,6,-0.4725,0.2368,0.0891,1
342.489,1,1,1,4,4,6,6,0.6642,-0.2626,1.0214,1
479.407,1,1,1,2,4,6,6,1.0269,0.1281,0.8681,1
559.09,1,1,1,2,4,6,6,1.0269,0.6687,1.0537,1
431.162,1,1.104085909,2,1,4,6,6,2.5915,-1.4245,-0.5008,1
498.485,1,1,2,2,4,4,4,-0.7445,-0.9338,-0.248,1
561.081,2,1,1,3,4,4,4,-0.0621,-0.1259,-0.1371,1
531.188,2,1,2,1,4,5,5,-0.2015,-0.5627,-0.5518,1
506.941,2,1,2,5,4,6,6,0.045,0.1925,1.044,1
436.904,2,1,1,1,3,4,4,-0.8234,-0.1273,0.0483,1
440.326,2,1,1,3,4,6,6,2.5915,0.5055,1.159,1
468.061,2,2,1,5,1,6,6,-1.0113,-0.9001,0.5392,1
506.119,2,1,2,1,3,5,6,-0.3381,-0.7635,0.5687,1
472.487,1,1,2,2,2,2,4,-0.7244,0.402,0.0156,1
490.139,1,1,1,4,3,4,5,0.514,1.6262,0.1493,1
536.804,1,1,1,5,3,6,6,-0.9051,-1.4046,0.1471,1
618.431,1,1,2,1,3,1,4,-0.3381,-0.5399,-0.9092,1
396.898,1,1,1,2,3,5,5,-1.0036,-0.237,0.7664,1
397.315,1,1,2,3,2,6,6,-1.072,0.7554,0.8169,1
445.722,1,1,1,2,4,5,5,0.485,0.303,-0.0019,1
600.065,1,1,1,5,3,5,6,-0.4725,-0.2173,0.7281,1
400.195,1,1,1,1,2,4,4,-0.4037,-0.1968,-0.3078,1
497.084,1,1.349846106,0.999632048,4.5984078,3.225095736,4.446727397,5.821855638,0.558759953,0.835521333,0.893955357,1
597.715,2,1,1,3,4,6,6,0.6642,0.6569,0.7188,1
515.942,2,1,1,4,4,5,5,2.5915,1.522,1.0822,1
613.825,2,1,2,3,3,6,6,0.0575,-0.582,0.2015,1
623.724,2,1,2,1,3,4,4,-0.3381,-1.0123,-1.0621,1
427.389,2,1,1,1,3,6,6,-0.1816,-0.3865,0.8312,1
528.236,2,1,1,3,3,6,6,-1.0795,0.4648,1.1234,1
562.974,2,1,2,2,4,4,5,0.3171,0.4563,0.8558,1
462.735,2,1,2,1,4,5,5,2.5915,-0.8026,0.0212,1
565.248,2,1,2,1,3,4,4,0.2067,-0.4138,-0.1396,1
648.083,2,1,2,3,4,6,6,0.5901,0.3624,1.2718,1
436.675,2,1,1,3,3,6,6,-0.0099,0.7556,1.1476,1
576.731,2,1,2,3,3,5,5,-0.0221,-0.6265,-0.5753,1
418.983,2,1,1,3,4,6,6,-0.4538,0.9851,1.3766,1
522.476,2,1,2,1,4,6,6,0.0218,-0.6548,0.5673,1
592.496,2,1,2,3,1,6,6,-1.8849,-0.29,0.0608,1
639.739,2,1,2,1,3,5,5,-0.3381,-0.2456,0.5979,1
651.05,2,1,2,2,3,5,5,-0.9795,-0.1576,0.5062,1
434.238,2,1,2,1,4,4,4,0.1643,-0.6463,0.0229,1
396.986,2,1,2,2,1,5,5,-3.1297,-0.1047,-0.3629,1
666.516,2,1,2,4,3,4,4,-0.3848,0.3009,0.2677,1
554.394,2,1,2,1,4,5,5,1.0594,-1.0499,-0.6482,1
560.63,2,1,2,1,4,4,4,-0.2387,-0.8981,-1.0201,1
478.921,1,1,1,3,3,6,6,-0.9105,0.0824,0.8382,1
615.963,1,1,1,4,4,6,6,0.8589,-0.1593,1.018,1
619.495,1,1,1,6,4,6,6,1.398,0.7289,1.2205,1
576.935,1,1,2,3,4,5,5,1.5043,-1.2989,-0.8224,1
691.894,1,1,1,5,3,6,6,-0.4725,0.4164,0.961,1
644.533,1,1,2,3,4,6,6,0.6642,0.5242,1.1453,1
469.168,1,1,2,1,1,4,6,-1.7993,-1.8729,0.2023,1
521.138,1,1,1,3,4,5,5,2.6127,0.0474,0.5403,1
656.702,1,1,2,4,4,6,6,1.5043,-0.9463,0.4809,1
495.919,1,1,1,4,3,4,5,-1.1653,0.7058,0.9475,1
521.895,1,1,2,3,3,6,6,0.2947,0.6179,1.3037,1
575.469,1,1,1,5,3,6,6,-0.7089,0.2775,1.0546,1
462.021,1,1,2,5,4,5,5,0.4597,1.4066,1.1017,1
468.604,2,1,1,4,9,2,2,6.161556487,0.204,-0.2163,1
546.75,2,1,1,5,4,6,6,1.5043,3.2608,2.4196,1
529.868,2,1,2,3,3,4,4,-0.1985,0.6245,-0.2673,1
580.33,2,1,2,4,1,6,6,0.045,1.0438,1.4602,1
448.72,2,1,1,3,3,6,6,-0.4812,1.3405,1.4452,1
609.091,2,1,1,6,3,6,6,-1.0224,2.3552,1.9215,1
582.823,2,1,1,4,3,6,6,-0.8296,0.8335,1.5069,1
561.332,2,1,1,3,4,6,6,0.6642,1.7187,1.6049,1
