"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","pscore"
510.419,1,1,2,2,2,2,4,-1.1407,-0.9981,-1.3255,0,0.00771731916187895
461.378,1,1,1,2,3,6,6,-0.3381,0.1796,0.7727,0,0.0897755084861319
554.886,2,1,2,2,3,4,6,-0.3381,-0.2239,0.7897,0,0.0502023090161519
427.514,2,1,2,6,4,6,6,0.4762,-0.3849,0.5653,0,0.116117272594465
456.57,2,1,1,5,4,6,6,1.5043,1.8398,1.4035,0,0.167982585826043
414.986,1,1,1,3,4,6,6,0.6642,0.7447,1.1044,0,0.143926739676508
534.11,1,1,1,2,2,6,6,0.223,1.0672,0.8303,0,0.0886772912026553
523.698,1,1,2,2,1,4,6,-1.3612,-0.6773,-0.1001,0,0.0166501463235398
535.024,1,2,2,1,3,4,4,0.4801,-2.0547,-1.4659,0,0.0125254175111521
372.207,1,1,2,1,2,6,6,-0.8427,-1.8056,-0.8386,0,0.0120293641576993
444.452,1,1,2,1,3,5,6,-0.3381,1.2902,1.0569,0,0.0528428828934138
508.981,1,1,1,5,3,5,5,0.2947,0.7557,0.2447,0,0.0856880401031794
406.516,1,1,2,2,4,4,4,-0.0621,0.424,0.1683,0,0.0271699511850022
413.021,1,1,2,1,3,5,5,0.3395,0.3692,-0.5379,0,0.019448789607235
609.405,1,1,2,3,4,6,6,2.5915,0.5514,1.116,0,0.111105984613884
560.551,1,1,2,1,3,4,4,-1.045,-1.094,-0.5962,0,0.00996718542520805
454.783,1,1,2,4,4,6,6,2.5915,0.9756,1.2926,0,0.129010264124942
417.836,1,1,1,5,2,6,6,-0.8843,4.187,1.2949,0,0.0584250248740555
527.616,1,2,2,1,4,2,4,2.5915,-2.591,-1.7043,0,0.0023082864961574
495.041,1,2,2,6,4,4,4,0.1771,-1.3532,-1.2907,0,0.000834215274884414
511.546,1,1,2,2,4,4,4,0.88,-1.2473,-0.3633,0,0.0214496300286337
560.99,2,1,2,3,4,4,5,2.5915,0.5093,0.3195,0,0.0392546450191426
510.89,2,1,2,2,1,6,6,-1.5982,-0.8413,0.4802,0,0.0387912008283673
407.404,2,1,2,4,3,5,6,0.0018,0.7296,0.3136,0,0.0510004775560397
525.682,2,1,1,2,1,6,6,-1.9933,0.3048,0.984,0,0.0688802410961114
323.745,2,1,1,2,4,4,4,0.75,0.2879,0.6763,0,0.065825843839867
467.33,2,1,2,1,3,6,6,-0.3381,-0.1557,0.6082,0,0.0498369316386552
410.976,2,1,2,2,4,5,5,0.4597,0.2843,0.0508,0,0.0329667477419116
466.699,2,1,2,2,4,6,6,0.1534,-0.0129,1.0739,0,0.10580894047387
348.076,2,1,2,3,4,6,6,-0.3411,0.3997,1.0189,0,0.0909390105540427
616.72,2,1,2,5,4,6,6,0.6642,0.1372,0.0339,0,0.0747645094036134
349.012,2,1,1,3,3,6,6,-0.1985,1.4185,0.2775,0,0.0633935671348489
468.451,2,1,2,2,3,6,6,-0.5173,0.3504,0.6289,0,0.052443260094679
352.763,2,1,1,3,3,6,6,-0.1985,0.4193,0.4296,0,0.0757906171800933
379.145,2,1,2,1,1,5,5,-2.4078,-0.2267,0.5656,0,0.0202684529538263
437.31,1,1,2,2,3,6,6,0.0248,-0.5759,-0.2488,0,0.0309264693839738
472.995,1,1,2,4,2,2,5,-0.5304,0.2896,0.714,0,0.0367730203907652
366.911,1,1,2,2,4,4,4,2.5915,0.345,-0.5478,0,0.0217482560411013
365.423,1,2,2,2,3,4,4,-0.5064,-1.7104,-1.484,0,0.00667838670880397
313.509,1,1,2,3,4,5,5,0.7246,-0.2138,0.219,0,0.0474856550398109
294.924,1,1,1,1,2,6,6,-1.1407,1.0778,0.2143,0,0.0344172230185088
417.261,1,2,2,2,3,5,6,-0.3381,-1.2206,-0.0518,0,0.0293102916507224
520.843,1,1,2,3,3,4,4,-0.7104,-0.279,-0.3587,0,0.0226228359713516
432.903,1,1,2,4,4,6,6,1.5043,-0.0343,0.6528,0,0.0947666453103851
297.539,1,1,2,4,4,5,5,2.5915,0.7685,0.6627,0,0.0668416202713684
491.958,1,1,2,3,3,4,4,-0.082,-0.8754,-1.3011,0,0.0216202667021087
306.526,1,1,2,3,3,6,6,-0.5064,0.8542,0.8347,0,0.0664840585851147
406.997,1,1,1,3,4,4,5,0.3171,-0.1951,0.4325,0,0.0621871182516576
478.436,1,1,2,3,4,4,5,1.5043,-0.6182,-0.2395,0,0.0312924746284044
506.032,1,1,1,5,3,6,6,-0.3381,1.335,1.1973,0,0.138237270490066
400.433,2,1,2,1,4,4,4,1.1245,-1.1187,-0.5226,0,0.0151478888610258
270.844,2,1,2,1,4,2,2,0.6642,-1.5158,-1.8608,0,0.00673040619548626
434.418,2,1,2,4,4,6,6,1.5043,0.4393,0.8475,0,0.102690670410497
549.976,2,1,2,1,4,4,4,0.4597,-2.3644,-1.3937,0,0.00733787435371089
585.058,2,1,1,4,4,6,6,0.3171,1.3608,0.7935,0,0.104837822300871
263.04,2,1,2,3,2,6,6,-0.705,-1.5705,0.0882,0,0.0430333384241616
355.305,2,1,2,1,3,5,6,-0.2663,0.0726,0.8987,0,0.0583207855628424
328.404,2,1,2,3,3,2,2,-0.5064,-0.544,-0.8838,0,0.0143268088961363
304.375,2,1,2,2,3,4,4,-0.3381,0.2468,0.2272,0,0.0271337851906078
369.452,2,1,2,1,4,4,4,0.5073,-0.0359,-1.0132,0,0.0142154230820463
345.967,2,1,2,1,4,4,4,1.1245,0.2256,0.2194,0,0.0269720017589488
416.621,2,1,1,5,4,5,5,0.3171,0.6744,0.6281,0,0.102201786336632
476.193,2,1,2,3,3,6,6,-0.3381,0.3727,0.8024,0,0.0734004173939432
417.17,2,1,1,4,3,6,6,-0.5064,-0.2081,0.2583,0,0.0798362842513759
409.192,2,1,1,2,4,4,4,1.398,1.1038,0.1908,0,0.0427342865608546
406.566,2,1,1,2,4,6,6,2.5915,-0.0086,0.8069,0,0.109905122423068
469.576,2,1,2,1,1,2,2,-1.8419,0.0033,-0.9719,0,0.00543971172020459
421.579,2,1,1,1,3,2,2,-1.0795,-0.5029,-1.1338,0,0.00883812008694772
370.83,2,1,2,1,3,2.535994874,2.467326481,-0.3381,-0.8522,-1.295732728,0,0.00759640099584576
268.276,2,2,2,1,2,1,1,-1.4763,-0.2899,-1.776,0,0.00164633783782618
270.284,2,1,2,4,3,6,6,-0.5753,0.9708,0.175,0,0.0504852418451991
476.783,2,1,2,1,3,0,1,0.1802,0.2234,-1.6287,0,0.00773082983712473
379.058,2,1,2,1,2,2,2,-0.5411,-0.8172,-1.6921,0,0.0068824656939501
535.908,2,1,2,2,4,0,0,0.0777,-0.3724,-2.234,0,0.0134250502805642
426.389,2,1,1,1,4,4,4,1.5043,-0.5237,0.1093,0,0.0360766230994013
366.351,2,1,2,1,3,2,2,-0.3381,0.0711,-0.6713,0,0.00917160148723969
508.447,2,1,2,1,3,0,0,-0.1515,-0.1994,-2.1498,0,0.00823671015814935
320.235,2,2,2,2,3,2.904187883,2.605776896,0.7555,-1.5655,-1.5569,0,0.00385209953433926
346.447,2,1,2,2,3,2,2,-0.3381,-0.582,-1.435,0,0.0109107745806591
410.25,1,2,2,1,3,4,4,-0.2338,-2.0931,-1.5626,0,0.0108278760220505
330.739,2,1,2,1,1,4,4,-2.1603,-0.286,-0.3613,0,0.00820264400542715
382.056,1,1,1,1,3,4,4,1.0676,0.6555,-0.6558,0,0.024488942175434
493.298,1,1,2,2,2,1,1,-0.5917,0.5346,-1.4523,0,0.0120602535803579
489.411,2,1,2,1,4,4,4,-0.0251,-0.5462,-0.8908,0,0.0121370765637503
511.188,1,1,1,4,3,2,6,-0.3381,1.714,1.5433,0,0.0808236058464761
509.709,2,2,2,2,4,4.019524476,3.393299141,0.331,-1.171,-1.3514,0,0.00930255485692358
493.933,1,2,2,2,4,2,2,0.3171,-1.7919,-1.8383,0,0.00180611696833107
565.763,1,1,1,3,4,5,5,1.1245,1.0677,0.938,0,0.100065873943002
356.825,1,2,2,1,3,1,1,0.4638,-2.3453,-2.3454,0,0.00129808567001407
288.571,1,1,2,2,4,2,2,0.9646,-0.4419,-1.0735,0,0.0130895459427088
349.919,1,1,2,3,2,4,4,-0.6981,-0.4084,-0.9642,0,0.0203076496987645
387.678,1,1,2,1,2,4,4,-0.6467,-1.6856,-0.7516,0,0.00936379255520917
395.623,1,1,1,1,2,2,2,-0.8616,-0.2258,-1.3247,0,0.0101303336658126
520.5,1,1,2,2,3,1,1,-0.1515,-0.7777,-2.1619,0,0.0121297501753047
386.955,1,2,2,2,2,2,4,-0.9338,-1.1733,-1.2453,0,0.00160102334235218
319.94,1,1,1,2,2,6,6,-0.7768,0.0849,-0.2126,0,0.0378573481385714
411.954,1,1,2,1,4,2,2,0.4253,-0.2358,-1.5351,0,0.00966306617198038
354.039,1,1,2,1,3,2,2,0.1308,-0.9166,-1.7646,0,0.00773825556650264
425.795,2,1,1,3,4,6,6,2.5915,0.4899,0.5975,1,0.094646391593418
567.232,1,1,2,6,2,6,6,-1.1267,1.6775,1.1372,1,0.080315050516497
503.075,1,1,1,2,4,5,5,0.7246,1.212,0.743,1,0.0711663858134668
497.481,2,1,1,4,3,6,6,0.4638,2.1449,1.495,1,0.148257925309369
497.06,2,1,2,4,4,6,6,0.3171,0.751,0.9827,1,0.0998332172173997
562.322,2,1,2,4,3,6,6,-0.2781,0.8141,1.1299,1,0.102243194193516
388.742,1,1,2,4,4,4,4,1.5611,0.9144,0.1832,1,0.045528114320435
334.806,1,1,2,4,3,5,5,-0.1144,0.2553,0.1021,1,0.0468462475174979
428.738,2,1,1,4,4,5,6,1.0269,1.6463,1.4357,1,0.145618027730821
377.025,2,1,2,3,3,6,6,-0.3381,1.2124,1.3589,1,0.106499514483218
489.535,2,1,1,4,4,5,5,-0.2015,-0.3135,0.4097,1,0.0798442399458697
492.182,2,1,1,6,4,4,6,0.1157,2.3223,1.2089,1,0.0898312852662373
359.481,2,1,2,4,4,5,5,0.6642,1.3257,0.7228,1,0.0642387026771488
443.105,2,1,2,3,4,6,6,0.6642,0.7204,1.1781,1,0.115498736298154
476.87,2,1,2,3,3,5,5,-0.3381,-1.0569,-1.062,0,0.0232736762042265
504.56,2,1,2,4,3,1,1,-0.5753,-0.1246,-1.7979,0,0.0267011339240234
388.268,2,1,2,4,3,4,4,-0.3381,-0.6789,-0.8569,0,0.0288042880606443
549.649,2,1,2,5,3,1,4,0.0248,0.9601,-0.4612,0,0.0278977935608577
483.032,2,1,2,2,3,5,5,-0.66,-0.8351,-5e-04,0,0.0265769152123708
358.123,2,1,2,3,4,6,6,-0.0621,0.6865,0.9177,0,0.08108243532837
504.642,2,1,2,2,3,2,4,1.0676,-0.2893,-1.065,0,0.0136193158729414
458.526,2,1,2,2,3,0,1,-0.8307,-1.0241,-2.1905,0,0.00779352522584018
491.182,2,1,2,1,3,2,4,0.0018,-0.8294,-1.2015,0,0.00744852519994618
387.882,2,1,2,4,3,4,4,-0.3381,-0.3446,-1.0854,0,0.0316574694546909
375.224,2,1,2,1,3,6,6,-0.6837,0.4341,-0.0843,0,0.0236075822728368
567.914,2,1,1,5,2,6,6,0.0776,1.1909,1.1031,0,0.143222775382878
424.988,2,1,1,4,3,6,6,0.2947,-0.3702,-0.4625,0,0.0689779283680998
537.26,2,1,2,4,4,6,6,2.5915,-0.0187,-0.3127,0,0.0539042273332228
500.233,2,1,2,2,2,4,4,-0.9585,-0.1691,-0.4836,0,0.0156528029550675
402.501,2,1,2,6,1,6,6,-3.1297,0.3772,1.0726,0,0.0481250414407966
504.943,2,1,2,2,4,6,6,2.5915,0.8395,1.0152,0,0.0847041454695039
373.108,2,1,2,1,2,4,4,-0.0992,-0.847,-0.2161,0,0.0166414094063587
430.749,2,1,2,2,3,4,4,-0.3381,-0.3557,-0.9655,0,0.0161282432317854
378.855,1,1,2,3,3,1,2,-0.4725,0.4136,-0.5938,0,0.0139360286246703
394.464,1,1,2,4,3,2,4,-0.3381,-0.1378,0.1711,0,0.0274270941693963
568.259,1,1,1,4,1,5,5,-1.2663,1.3896,0.519,0,0.0535612468588207
377.245,1,1,1,2,4,5,5,2.5915,0.1426,0.474,0,0.0645968806473231
528.27,1,1,2,1,4,4,4,0.6642,1.0139,-0.4208,0,0.0183372046072975
554.432,1,1,2,4,3,6,6,-0.66,-0.0238,0.6567,0,0.0731971633160492
525.394,1,1,2,2,2,6,6,-1.1429,-0.8927,0.3373,0,0.0386150441125711
466.026,1,1,2,3,3,4,6,-0.3381,-0.122,0.8892,0,0.0624018427759925
358.387,1,1,2,1,4,4,4,0.6642,0.2323,-0.0055,0,0.02185975101163
490.747,1,1,2,3,4,6,6,0.7934,0.2392,0.8979,0,0.0971188020141838
457.978,1,1,2,3,3,4,6,-0.363,-0.4808,0.592,0,0.0479966022408578
367.498,1,1,1,1,2,2,4,-0.6981,-0.6656,-1.2033,0,0.00940130925026958
423.778,1,1,1,3,3,4,4,0.1313,0.6819,0.2837,0,0.0500306302583478
560.082,1,1,1,3,3,6,6,-0.3381,0.8356,1.1171,0,0.124058493550531
373.123,1,1,1,1,3,6,6,-0.3381,0.8885,0.0827,0,0.0392595061981814
521.964,1,1,2,3,2,5,5,-0.9454,0.5818,0.0981,0,0.0310380767629678
548.729,1,1,2,4,3,4,4,-0.6837,-0.4769,-0.948,0,0.0277352907821639
571.407,2,1,2,5,1,4,6,-1.5441,0.2667,0.8047,0,0.048711162538731
566.353,2,1,2,2,3,4,4,0.0248,-0.4563,-0.3205,0,0.0206644681230509
451.05,2,1,2,3,3,6,6,0.4638,0.0131,-0.1977,0,0.0436604151707356
599.904,2,1,1,4,4,6,6,0.6642,1.4593,1.305,0,0.156249677278174
637.356,2,1,2,5,4,6,6,1.5043,0.9503,1.1799,0,0.133087976610984
554.082,2,1,2,1,3,6,6,-0.3381,-0.4505,0.4998,0,0.045711576073584
642.072,2,1,2,5,3,6,6,-0.2913,0.461,1.1034,0,0.118363174008872
623.713,2,1,1,3,3,6,6,-0.3381,0.9091,0.8342,0,0.0938036614730725
478.067,2,1,2,4,3,6,6,0.0248,1.3793,1.2549,0,0.104354360570586
429.93,2,1,1,2,3,6,6,-0.873,0.8955,0.8085,0,0.0721193241631015
565.415,2,1,1,5,3,4,6,-0.3381,0.9161,1.4153,0,0.135106724986277
508.474,2,1,1,3,3,6,6,0.0855,2.0566,1.4212,0,0.129017646386962
614.512,2,1,1,6,3,6,6,0.0248,1.7008,1.4351,0,0.168461250323852
572.763,2,1,2,4,3,6,6,0.0248,0.0511,0.6842,0,0.0848376104682981
487.076,2,1,2,4,3,5,6,-0.3381,0.1403,0.345,0,0.0513441293552372
627.412,2,1,2,3,3,6,6,-0.3381,1.5626,1.0124,0,0.0690044317841446
561.482,2,1,2,4,3,6,6,-0.3381,1.345,0.9117,0,0.0744444018960651
647.111,2,1,1,4,3,6,6,-0.4725,0.9351,0.1404,0,0.0709944291367809
608.018,1,1,1,5,3,6,6,-0.6837,0.8889,1.0747,0,0.130627276187139
398.803,1,1,2,1,3,1,1,-0.604,-0.7683,-1.9312,0,0.00619263431296804
468.303,1,1,2,2,3,4,5,-0.3381,0.8751,0.9085,0,0.0458924621070644
575.839,1,1,1,4,2,5,5,-1.1407,0.5627,-0.1982,0,0.0464912492904376
585.838,1,1,1,5,2,6,6,-0.7309,2.221,1.337,0,0.110595872391977
581.152,1,1,1,2,4,5,6,0.6642,0.9989,1.3011,0,0.131689660817548
520.868,1,1,2,5,2,6,6,-1.3121,0.821,0.9671,0,0.0756338933678691
602.662,1,1,1,5,3,6,6,-0.1613,1.5425,1.2736,0,0.143180581731487
433.377,1,1,2,1,2,0,1,-0.6981,-0.1511,-1.7663,0,0.00596731795707452
453.794,1,1,2,3,2,6,6,-1.0137,0.0625,0.4404,0,0.0474063460058634
583.304,1,1,2,5,3,6,6,-0.3381,0.8482,1.1218,0,0.108449164538606
511.569,1,1,1,4,3,5,6,-0.3381,1.3279,1.422,0,0.13407651972459
358.089,1,1,1,1,2,6,6,-0.7768,-1.7663,-1.1615,0,0.0149602655099353
581.083,1,1,1,5,2,6,6,-1.0261,1.5081,1.3229,0,0.124713644906628
614.935,1,1,1,5,3,6,6,-0.866,0.15,1.0305,0,0.142598386181331
370.02,1,1,2,5,3,6,6,-0.6837,1.9957,1.5021,0,0.0996315341379044
619.576,1,1,1,6,2,6,6,-0.5917,3.2507,2.1287,0,0.147443768102247
268.533,1,1.557332727,2.618524887,2,1,2,2,-1.2197,-2.9533,-2.5957,0,0.00155934270289438
545.88,2,1,2,3,3,2,2,-0.4725,-0.3225,-1.2363,0,0.0156994668760821
498.779,2,1,1,5,4,6,6,0.6642,1.4032,1.3257,0,0.171799287512649
685.823,2,1,1,5,2,5,5,-0.9414,1.9421,1.1353,0,0.0836109704568944
584.747,2,1,2,1,2,4,4,-0.9214,-0.819,-0.6398,0,0.0104196106659786
420.606,2,2,2,1,3,4,4,-0.8021,-1.8655,-1.5616,0,0.0102043776265547
496.83,2,1,1.868785974,2,4,4,4,0.5073,0.7127,0.2124,0,0.0312514256707998
610.062,2,1,2,3,4,6,6,0.2035,0.203,0.7193,0,0.0768283443652673
374.776,2,1,1,6,3,4,6,-0.9795,2.9974,1.7876,0,0.0814253952326312
588.732,2,1,1,4,3,4,6,-0.8307,1.4472,1.3419,0,0.0907648187776061
554.803,2,1,1,4,3,6,6,-0.3381,1.9653,1.7183,0,0.172355829190281
553.559,2,1,1,2,3,2,4,0.3366,0.6591,-0.4479,0,0.0216278467179168
533.533,2,2,2,2,3,2,2,-0.3381,-1.8212,-2.0557,0,0.00169404181528065
516.302,2,1,2,3,2,6,6,-0.9585,0.3204,1.1138,0,0.0892995868774527
421.329,2,1,2,2,1,4,4,-2.4441,-0.6561,-0.9865,0,0.00746737315152673
416.901,2,2,2,2,2,4,4,-1.0362,-2.124,-0.6854,0,0.00686651175817113
510.884,2,1,1,3,3,6,6,0.2947,2.8449,1.9589,0,0.174296492326994
616.847,2,1,2,6,3,5,6,-0.5064,1.6049,1.2552,0,0.086733523010352
526.899,2,1,1,3,3,6,6,-0.8021,0.7851,0.8299,0,0.0862798633244535
336.58,1,1,2,1,1,4,4,-1.2082,-0.1059,0.0912,0,0.0161551864652569
412.476,2,1,2,3,3,4,4,-0.1613,-0.0984,-0.4576,0,0.0251658862157314
365.386,2,1,2,2,3,4,4,0.0248,-2.0603,-0.6207,0,0.0150543526392445
505.539,2,2,2,1,3,0,0,-0.3381,-1.7988,-2.9029,0,0.00104013462081439
320.626,1,1,2,2,3,6,6,-0.4725,-0.3233,0.5466,0,0.0537736959697534
470.734,2,1,1,3,4,6,6,1.5043,2.9115,1.5494,0,0.123593946861368
344.858,2,1,2,1,3,2,2,-0.5753,0.2391,-1.1539,0,0.00856783575443914
493.056,1,1,1,4,2,6,6,-0.9585,1.3743,1.2944,0,0.120291228112911
606.096,1,1,1,4,4,6,6,0.6642,0.2869,1.0395,0,0.163408058105398
511.283,1,1,2,3,3,4,4,-0.9105,-0.7695,-1.0969,0,0.0178982328683375
432.404,1,1,2,3,3,4,4,-0.3381,0.2006,-0.2594,0,0.0261057453957344
576.757,1,2,2,3,2,4,4,-1.0362,-1.3304,-0.7657,0,0.0038889416211535
404.868,1,2,1,2,2,4,4,-0.6981,-0.4696,-0.0774,0,0.0178905132261918
431.927,1,1,2,1,2,4,4,-1.1455,-1.7532,-1.1691,0,0.00656842282005075
375.977,1,1,1,1,3,4,4,0.1802,-0.8538,-1.2725,0,0.0155226578753977
490.18,1,1,1,5,3,6,6,-0.5753,2.4079,1.6123,0,0.132525006674589
485.425,1,1,2,6,2,6,6,-0.8616,1.7371,1.2211,0,0.0893387553349853
416.365,1,1,1,4,3,6,6,-0.3381,1.3121,1.1889,0,0.127881618447258
485.777,1,1,2,3,3,6,6,-0.3381,0.6115,1.0554,0,0.0900262289309436
545.494,1,1,1,4,2,6,6,-0.7768,0.7168,0.9288,0,0.107150428512137
536.791,1,1,1,5,4,6,6,0.3171,0.9379,1.2787,0,0.18034071464526
425.444,1,1,1,2,4,5,5,0.6642,0.7182,0.5615,0,0.0656427665289869
614.178,1,1,1,5,3,4,5,-0.6581,1.4493,0.9542,0,0.0757440856959958
537.093,2,1,2,3,4,6,6,2.5915,0.1601,0.8689,0,0.0933890038430371
557.859,2,1,1,5,3,6,6,0.1802,2.1674,1.7099,0,0.177461150530852
626.825,2,1,1,6,4,6,6,1.5611,3.3996,2.1421,0,0.174970589161265
502.228,2,1,1,3,3,6,6,0.4801,1.12,0.9324,0,0.110897718902596
548.651,2,1,2,1,4,2,6,2.5915,0.6928,1.1131,0,0.0442715165375953
644.716,2,1,1,6,3,6,6,-0.3381,2.8401,1.9571,0,0.159438517310766
576.038,2,1,2,2,2,5,6,-0.358,0.5692,0.9159,0,0.0588778721708323
411.537,2,1,1,3,3,2,5,-0.1613,1.1414,1.027,0,0.054599577313511
534.033,2,1,2,2,4,6,6,2.5915,0.3897,0.8293,0,0.0762051508584636
572.206,2,1,2,4,3,5,6,-0.6239,0.2356,0.6693,0,0.059992676610977
420.255,2,1,1,4,3,6,6,-0.3381,0.7863,1.0164,0,0.124982375128537
605.142,2,1,2,3,4,4,6,-0.1089,-0.0045,0.0232,0,0.0308458054432047
578.418,2,1,2,4,4,6,6,1.5611,0.6453,1.0679,0,0.119459990590577
614.349,2,1,2,2,3,5,6,0.1802,0.3159,0.6988,0,0.0539642724598144
544.396,2,1,1,3,4,5,5,0.6642,1.1712,0.5834,0,0.0725378019231219
497.217,2,1,2,2,3,6,6,0.0248,-0.3519,0.4534,0,0.053978924621828
719.892,2,1,1,5,3,6,6,-0.3381,2.603,1.7666,0,0.14735065723719
721.323,2,1,2,3,3,5,5,-0.3381,0.1242,0.4672,0,0.0474321681521496
523.091,1,1,2,1,3,6,6,-0.1613,-0.3929,0.4384,0,0.0438097333930908
397.418,1,1,2,2,3,4,4,-0.3381,-0.6471,-0.5146,0,0.0172939341218918
554.803,1,1,1,6,2,6,6,-0.8144,0.2076,0.8243,0,0.13500820999169
515.597,1,1,2,3,3,6,6,-0.3381,0.6754,0.6656,0,0.0616316311009432
413.641,1,1,2,3,4,6,6,2.5915,1.2054,1.0257,0,0.0868102233517202
436.027,1,1,1,3,4,5,5,-0.7217,1.3889,0.6427,0,0.0575472407752601
569.919,1,1,2,4,3,4,4,-0.5064,0.8919,0.4436,0,0.0403911961935249
460.167,1,1,2,2,3,5,5,-0.3381,0.2576,0.4749,0,0.0399250188107542
487.787,1,1,1.640724919,4,2,6,6,-1.3694,1.9037,1.5716,0,0.0974984136099778
455.719,1,1,1,4,4,6,6,2.5915,1.9915,1.5006,0,0.15713743805424
630.601,1,1,1,5,3,6,6,-0.5064,0.5615,1.0784,0,0.146699068729801
527.85,1,1,2,4,3,6,6,-0.3381,0.4468,-0.0176,0,0.0510419988955005
556.296,1,1,1,2,3,6,6,0.1052,0.1866,0.8373,0,0.103856036383641
509.364,1,1,1,1,9,6,6,-3.1301,1.4965,0.9674,0,0.0274433608471034
603.862,1,1,2,4,3,6,6,0.0248,-0.092,0.8382,0,0.0998362391612469
675.48,1,1,1,5,4,6,6,2.5915,1.5475,1.2754,0,0.157048570406421
415.2,2,2,2,1,3,4,4,-0.6239,-2.2608,-1.4156,0,0.00970010472795612
544.12,1,1,1,5,2,6,6,-0.7768,1.9694,1.5338,0,0.137227847181981
611.133,2,1,2,1,4,4,6,0.1643,-1.2856,0.3582,0,0.0322250912676181
515.309,2,1,2,4,4,6,6,0.6642,1.8769,1.1692,0,0.0921453286572809
417.448,2,1,2,1,3,2,2,-0.7817,-0.4637,-1.5981,0,0.0071620875618598
500.8,2,1,2,2,2,4,4,-0.7244,-0.6355,-0.0351,0,0.0210831982139642
667.327,2,1,1,6,4,4,4,0.6642,0.8668,0.5583,0,0.0971875515609698
570.799,2,1,1,3,3,6,6,-0.3381,1.5937,1.1684,0,0.107911577847884
499.725,2,1,2,1,3,5,5,-0.3381,-1.3827,-0.1279,0,0.0204559379539943
389.907,2,1,2,1,7,5,5,4.293591989,-0.8772,-0.8513,0,0.0105185217135847
404.234,2,2,2,2,1,6,6,-1.5645,-2.5021,-1.1941,0,0.0178900277091519
503.708,2,1,1,4,4,6,6,1.1245,0.2194,0.9733,0,0.160641289520768
611.108,2,1,2,1,3,6,6,-0.3381,-0.6393,0.6238,0,0.0547125059858034
540.346,2,1,1,4,2,4,4,-0.7244,0.4609,-0.3554,0,0.0425351927906555
472.704,2,1,1,3,3,6,6,-0.866,1.5604,1.3215,0,0.112147408186716
480.473,2,1,2,2,4,6,6,1.5611,0.0159,0.6712,0,0.0728774100660873
561.687,1,1,1,3,2,6,6,-0.8427,0.8149,1.1302,0,0.113177557640131
448.449,1,1,0.585529087,2,2,4,4,-1.4683,-0.0665,-0.074,0,0.0264240746664944
549.979,1,1,1,5,3,6,6,-0.8307,1.2407,1.2453,0,0.132348322994096
687.742,1,1,1,6,3,6,6,-0.66,0.9359,1.1333,0,0.147564437382895
505.275,1,1,1,5,3,6,6,-1.0212,1.2723,1.133,0,0.114713773383099
623.99,1,1,2,3,1,6,6,-1.8282,1.3134,1.3547,0,0.067885940245197
624.334,1,1,1,4,2,6,6,-0.8828,2.1674,1.6066,0,0.128493030198805
502.834,1,1,1,2,3,5,6,-0.3381,0.4996,0.601,0,0.0602957352736978
662.564,1,1,1,5,2,6,6,-0.983,1.293,1.1406,0,0.115925506616389
666.253,1,1,1,4,3,6,6,-0.3381,1.2599,1.521,0,0.177293277194749
476.353,1,1,2,4,3,5,5,-0.3381,-0.9275,-0.7665,0,0.0333811872928026
537.196,1,1,2,5,2,6,6,-1.4115,1.6164,1.4041,0,0.0847633036783976
624.478,1,1,2,3,3,6,6,0.1076,0.5756,0.8976,0,0.0836675650524253
560.814,1,1,1,2,4,6,6,0.2283,0.7285,1.1811,0,0.137898663367374
676.464,1,1,1,5,3,6,6,-0.3381,0.1348,0.9629,0,0.15107283643662
488.371,1,1,1,5,3,5,5,-0.3381,1.757,0.1788,0,0.0714251627836495
415.434,1,1,2,1,1,2,2,-1.3559,-1.1862,-1.6777,0,0.00475437852328069
613.972,1,1,1,3,2,4,4,-0.5917,-0.0669,-0.1361,0,0.0359737319688622
576.602,1,1,1,3,3,6,6,-0.3381,1.4503,1.0537,0,0.100938852952472
543.178,2,1,1,6,4,6,6,0.1985,5.2563,2.5144,0,0.0868234531164079
639.23,2,1,1,5,4,6,6,0.3549,1.6678,1.3816,0,0.161769708996428
508.369,2,1,2,6,2,0,6,-0.9585,1.5794,1.4111,0,0.0361039781182074
382.878,2,1,2,1,7,5,5,3.037924734,-0.4769,0.4736,0,0.0401118532082851
476.349,1,1,2,3,3,6,6,-0.3381,0.0775,0.6112,0,0.0645691845254611
527.877,1,1,1,4,4,6,6,2.5915,3.1813,2.2065,0,0.200291976297395
528.016,1,1,1,5,2,6,6,-0.978,2.5656,1.4843,0,0.103753743604537
550.875,1,1,2,3,3,6,6,-0.3381,1.5859,0.9614,0,0.0657818242004891
618.649,1,1,1,4,3,6,6,-1e-04,0.8908,1.0341,0,0.131463804726166
469.27,1,1,2,2,2,6,6,-0.6981,-0.4856,-0.5256,0,0.023253618037773
577.401,1,1,2,3,4,6,6,0.106,-0.4794,0.6339,0,0.0777655300685865
278.464,2,1,2,4,9,6,6,4.450626353,1.5505,1.5322,0,0.095192077293937
638.669,2,1,2,3,3,4,6,-0.082,1.6285,1.4912,0,0.0807567815696903
603.159,2,1,2,4,4,6,6,2.5915,0.4687,1.2096,0,0.135754484649985
578.093,2,1,2,4,1,6,6,-1.8018,1.0064,1.1592,0,0.0658085100991877
