"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat"
411.04,2,1,2,6,2,5,5,-0.7989,-0.0999,-0.7723,0
453.065,1,1,2,1,3,6,6,-0.3381,-0.2643,0.8369,0
431.311,2,1,1,2,4,6,6,0.7934,-0.6551,0.4246,0
492.512,2,1,1,3,3,4,4,-0.3381,-0.0851,-0.2048,0
330.718,1,1,2,4,3,6,6,-0.3381,1.1967,1.3118,0
499.057,2,1,1,3,3,4,4,-0.5064,-0.1038,-0.5629,0
467.399,1,1,2,3,3,6,6,-0.3381,-0.045,0.6489,0
515.033,1,1,1,4,3,6,6,1.0676,1.615,1.4862,0
487.623,2,1,2,3,4,6,6,0.3171,0.9023,0.8317,0
360.841,1,1,2,1,4,5,5,1.5043,-0.8515,-0.0773,0
421.329,2,1,2,2,1,4,4,-2.4441,-0.6561,-0.9865,0
681.437,2,1,2,3,3,4,4,-0.6334,-1.0614,-1.3694,0
489.815,1,1,1,4,3,5,5,-1.0036,1.3741,0.534,0
394.283,1,1,1,3,2,4,4,-0.8427,1.1213,-0.3193,0
386.696,2,1,2,1,4,6,6,2.5915,1.1211,1.4907,0
454.893,1,1,1,3,4,4,4,1.5043,0.6295,0.4091,0
493.184,1,1,1,5,1,4,6,-1.2259,1.3656,1.2499,0
592.81,1,1,2,3,1,4,5,-1.4215,-0.0697,-0.2653,0
679.436,2,1,1,5,3,6,6,-0.5064,1.3283,1.2362,0
414.159,1,1,2,4,3,6,6,-0.4725,1.3205,0.2828,0
578.767,1,1,1,5,2,6,6,-1.2158,1.1662,0.7014,0
569.031,1,1,1,5,3,4,4,-0.3381,4.1183,1.8566,0
419.395,1,1,2,2,3,5,5,-0.4725,0.139,0.0387,0
469.27,1,1,2,2,2,6,6,-0.6981,-0.4856,-0.5256,0
470.228,2,1,2,2,3,4,4,-0.3381,-0.5533,-0.1082,0
467.672,1,1,2,2,4,5,5,1.0269,-0.9913,0.016,0
574.432,2,1,1,4,2,5,5,-0.8616,1.6931,0.5066,0
582.54,1,1,1,5,4,6.064738869,7.099751929,0.3171,2.0218,1.9087,0
408.687,2,1,2,2,4,6,6,2.5915,0.1808,0.3628,0
418.932,1,1,1,4,2,6,6,-0.7309,1.4286,1.459,0
512.044,1,1,1,4,2,4,5,-0.8616,2.0511,0.3488,0
401.611,2,1,2,1,3,6,6,-0.7346,-0.5065,0.6859,0
568.058,2,1,2,5,3,6,6,-0.5152,1.07,1.3066,0
380.32,2,2,1,6,4,6,6,-0.378,0.2298,0.8143,0
535.433,2,1,1,6,3,6,6,-0.3259,3.185,2.0012,0
502.149,2,1,1,4,2,6,6,-0.0744,1.2969,1.39,0
468.214,1,1,2,1,4,6,6,2.5915,0.3256,1.157,0
599.263,2,1,1,4,1,6,6,-3.1297,1.6562,1.4394,0
516.968,1,1,1,3,3,6,6,-0.2541,0.6498,0.6976,0
514.737,2,1,1,5,4,4,6,0.6642,0.6022,0.7421,0
540.228,2,1,2,3,4,6,6,1.0269,0.2559,0.7594,0
678.849,1,1,1,5,3,6,6,0.2947,2.1309,1.5105,0
471.337,2,1,1,2,4,6,6,1.0269,2.4292,1.7648,0
606.096,1,1,1,4,4,6,6,0.6642,0.2869,1.0395,0
535.232,2,1,1,4,9,6,6,4.316096562,3.6473,2.4414,0
404.348,1,1,1,4,4,5,5,0.2493,0.5552,0.2754,0
552.836,1,1,1,4,2,6,6,-1.1407,0.7021,0.1382,0
490.228,2,1,2,3,4,6,6,1.0269,0.6389,0.6522,0
442.24,2,1,2,1,4,4,4,-0.378,-1.3745,-1.1952,0
542.896,2,1,2,3,4,6,6,0.3171,-0.183,0.7015,0
578.384,2,1,1,6,4,6,6,0.6642,2.2454,1.6352,0
514.919,2,1,2,3,4,6,6,1.5043,0.5814,1.003,0
468.761,2,1,1.941120738,5,4,6,6,1.398,2.1766,1.5893,0
451.3,2,1,1,4,2,6,6,-0.0623,2.4315,1.896,0
597.342,1,1,1,5,3,6,6,0.1802,1.0836,1.2703,0
502.002,1,1,1,5,2,5,6,-1.5735,0.6287,1.0204,0
566.722,1,1,2,4,3,6,6,-0.3381,1.0849,1.1054,0
435.497,2,1,1,5,4,6,6,2.5915,1.4384,1.3387,0
355.181,2,2,1,6,4,6,6,2.5915,-0.2805,0.583,0
467.183,1,0.896020971,1.062847128,2.12587296,1.635797711,5.299937934,5.311642087,-1.689613508,1.502613602,0.749358214,0
326.185,1,1,1,3,2,6,6,-0.2953,1.0218,1.4335,0
550.588,2,1,1,4,4,6,6,0.1985,2.2438,1.5933,0
417.457,1,1,1,3,3,6,6,0.2067,0.6456,1.0473,0
550.323,2,1,2,2,4,4,4,0.0901,0.4487,-0.2566,0
630.601,1,1,1,5,3,6,6,-0.5064,0.5615,1.0784,0
404.696,2,1,2,1,3,2,4,-0.3381,-0.4769,-0.8653,0
465.874,1,1,1,1,3,4,4,0.4972,-0.9693,-0.5297,0
509.165,1,1,1,6,4,5,6,1.5611,5.2563,2.5971,0
515.767,2,1,2,6,4,6,6,2.5915,0.9627,0.6679,0
